event_id,timestamp,container_id,yard_zone,gate_event,cargo_status,manifest_change,action,destination_code,event_label,incident_id
CARGO-00765,2026-06-23T12:36:02Z,CONT-005011,YARD-C,GATE_IN,RECEIVED,YES,MANIFEST_CHANGE,DST-A,NORMAL,
CARGO-00766,2026-06-04T00:06:27Z,CONT-007697,YARD-B,GATE_OUT,CLEARED,NO,MANIFEST_REVIEW,DST-A,NORMAL,
CARGO-00767,2026-06-04T21:55:18Z,CONT-003182,YARD-A,GATE_IN,RECEIVED,NO,GATE_IN,DST-A,NORMAL,
CARGO-00768,2026-06-23T18:44:05Z,CONT-005615,YARD-B,NONE,RECEIVED,NO,YARD_MOVE,DST-D,NORMAL,
CARGO-00769,2026-06-26T03:32:41Z,CONT-004324,YARD-A,GATE_OUT,IN_YARD,NO,LOAD,DST-C,NORMAL,
CARGO-00770,2026-06-12T18:20:03Z,CONT-004925,YARD-B,NONE,RECEIVED,NO,YARD_MOVE,DST-C,NORMAL,
CARGO-00771,2026-06-18T03:03:50Z,CONT-008333,YARD-A,NONE,LOADED,NO,GATE_OUT,DST-B,NORMAL,
CARGO-00772,2026-06-12T02:56:32Z,CONT-004340,YARD-A,GATE_IN,LOADED,NO,GATE_OUT,DST-A,NORMAL,
CARGO-00773,2026-06-06T04:03:52Z,CONT-008032,YARD-A,GATE_IN,HOLD,NO,MANIFEST_REVIEW,DST-D,NORMAL,
CARGO-00774,2026-06-28T11:46:58Z,CONT-008294,YARD-A,GATE_OUT,RECEIVED,NO,MANIFEST_REVIEW,DST-B,NORMAL,
CARGO-00775,2026-06-29T05:53:09Z,CONT-008271,YARD-B,GATE_OUT,HOLD,NO,MANIFEST_REVIEW,DST-B,NORMAL,
CARGO-00776,2026-06-25T03:12:15Z,CONT-007878,YARD-C,GATE_IN,RECEIVED,NO,LOAD,DST-C,NORMAL,
CARGO-00777,2026-06-06T15:54:31Z,CONT-003191,YARD-A,NONE,LOADED,NO,GATE_OUT,DST-B,NORMAL,
CARGO-00778,2026-06-08T08:39:17Z,CONT-005648,YARD-A,GATE_OUT,HOLD,NO,UNLOAD,DST-B,NORMAL,
CARGO-00779,2026-06-23T23:48:15Z,CONT-001892,YARD-B,NONE,CLEARED,NO,UNLOAD,DST-B,NORMAL,
CARGO-00780,2026-06-23T19:21:48Z,CONT-006417,YARD-B,NONE,CLEARED,NO,YARD_MOVE,DST-A,NORMAL,
CARGO-00781,2026-06-18T02:34:40Z,CONT-006002,YARD-A,NONE,LOADED,NO,UNLOAD,DST-D,NORMAL,
CARGO-00782,2026-06-23T03:33:27Z,CONT-007361,YARD-A,GATE_OUT,LOADED,NO,UNLOAD,DST-C,NORMAL,
CARGO-00783,2026-06-29T08:16:17Z,CONT-005413,YARD-B,NONE,RECEIVED,NO,UNLOAD,DST-A,NORMAL,
CARGO-00784,2026-06-13T21:09:20Z,CONT-003024,YARD-B,NONE,CLEARED,NO,UNLOAD,DST-B,NORMAL,
CARGO-00785,2026-06-26T03:42:30Z,CONT-005334,YARD-A,NONE,HOLD,NO,MANIFEST_REVIEW,DST-A,NORMAL,
CARGO-00786,2026-06-24T07:02:42Z,CONT-000450,YARD-A,GATE_IN,IN_YARD,NO,LOAD,DST-C,NORMAL,
CARGO-00787,2026-06-17T12:12:51Z,CONT-005221,YARD-C,GATE_IN,CLEARED,NO,UNLOAD,DST-B,NORMAL,
CARGO-00788,2026-06-28T21:58:32Z,CONT-003288,YARD-B,GATE_IN,CLEARED,NO,LOAD,DST-C,NORMAL,
CARGO-00789,2026-06-21T04:51:30Z,CONT-006365,YARD-A,GATE_OUT,HOLD,NO,MANIFEST_REVIEW,DST-B,NORMAL,
CARGO-00790,2026-06-30T01:18:19Z,CONT-004394,YARD-A,GATE_IN,CLEARED,NO,GATE_OUT,DST-C,NORMAL,
CARGO-00791,2026-06-11T15:18:09Z,CONT-000954,YARD-C,GATE_IN,CLEARED,NO,LOAD,DST-D,NORMAL,
CARGO-00792,2026-06-21T00:04:36Z,CONT-007291,YARD-A,NONE,HOLD,NO,GATE_IN,DST-B,NORMAL,
CARGO-00793,2026-06-16T16:20:48Z,CONT-005694,YARD-C,GATE_IN,IN_YARD,NO,GATE_IN,DST-A,NORMAL,
CARGO-00794,2026-06-16T15:27:10Z,CONT-008149,YARD-A,GATE_OUT,LOADED,NO,GATE_OUT,DST-D,NORMAL,
CARGO-00795,2026-06-10T07:15:00Z,CONT-001623,YARD-A,NONE,CLEARED,NO,GATE_OUT,DST-C,NORMAL,
CARGO-00796,2026-06-16T07:01:14Z,CONT-002498,YARD-C,NONE,CLEARED,YES,MANIFEST_CHANGE,DST-D,SUSPICIOUS,
CARGO-00797,2026-06-17T14:39:03Z,CONT-000615,YARD-A,NONE,LOADED,NO,YARD_MOVE,DST-A,NORMAL,
CARGO-00798,2026-06-25T18:47:06Z,CONT-004006,YARD-A,GATE_IN,RECEIVED,NO,GATE_IN,DST-C,NORMAL,
CARGO-00799,2026-06-17T08:05:17Z,CONT-008627,YARD-C,GATE_OUT,IN_YARD,NO,UNLOAD,DST-B,NORMAL,
CARGO-00800,2026-06-15T17:08:38Z,CONT-004651,YARD-C,NONE,RECEIVED,NO,GATE_OUT,DST-B,NORMAL,
CARGO-00801,2026-06-22T23:24:55Z,CONT-003972,YARD-A,GATE_IN,LOADED,NO,GATE_IN,DST-B,NORMAL,
CARGO-00802,2026-06-03T12:57:50Z,CONT-007202,YARD-A,GATE_IN,CLEARED,YES,MANIFEST_CHANGE,DST-D,NORMAL,
CARGO-00803,2026-06-07T05:55:17Z,CONT-005997,YARD-C,GATE_IN,HOLD,NO,GATE_IN,DST-C,NORMAL,
CARGO-00804,2026-06-26T09:25:24Z,CONT-005800,YARD-B,GATE_OUT,HOLD,YES,MANIFEST_CHANGE,DST-C,NORMAL,
CARGO-00805,2026-06-08T16:13:32Z,CONT-001795,YARD-B,GATE_OUT,HOLD,YES,MANIFEST_CHANGE,DST-A,SUSPICIOUS,
CARGO-00806,2026-06-08T19:32:58Z,CONT-007053,YARD-A,GATE_IN,HOLD,YES,MANIFEST_CHANGE,DST-D,NORMAL,
CARGO-00807,2026-06-18T05:40:35Z,CONT-002621,YARD-C,GATE_OUT,LOADED,NO,YARD_MOVE,DST-A,NORMAL,
CARGO-00808,2026-06-12T16:21:05Z,CONT-001460,YARD-B,GATE_IN,RECEIVED,YES,MANIFEST_CHANGE,DST-C,NORMAL,
CARGO-00809,2026-06-16T04:41:59Z,CONT-006677,YARD-B,GATE_IN,HOLD,YES,MANIFEST_CHANGE,DST-D,NORMAL,
CARGO-00810,2026-06-09T14:31:58Z,CONT-007752,YARD-C,GATE_IN,HOLD,NO,GATE_OUT,DST-D,NORMAL,
CARGO-00811,2026-06-10T02:33:28Z,CONT-006794,YARD-A,GATE_IN,HOLD,NO,UNLOAD,DST-A,NORMAL,
CARGO-00812,2026-06-12T08:44:18Z,CONT-004691,YARD-A,GATE_IN,HOLD,YES,MANIFEST_CHANGE,DST-A,NORMAL,
CARGO-00813,2026-06-18T19:43:29Z,CONT-002103,YARD-C,GATE_OUT,CLEARED,NO,MANIFEST_REVIEW,DST-C,NORMAL,
CARGO-00814,2026-06-04T15:35:14Z,CONT-005868,YARD-A,GATE_OUT,RECEIVED,NO,GATE_OUT,DST-D,NORMAL,
CARGO-00815,2026-06-21T04:10:39Z,CONT-008649,YARD-A,GATE_IN,CLEARED,NO,LOAD,DST-A,NORMAL,
CARGO-00816,2026-06-23T02:27:04Z,CONT-000044,YARD-A,GATE_IN,IN_YARD,NO,YARD_MOVE,DST-A,NORMAL,
CARGO-00817,2026-06-08T03:46:22Z,CONT-002762,YARD-C,GATE_IN,HOLD,NO,YARD_MOVE,DST-B,NORMAL,
CARGO-00818,2026-06-11T00:58:24Z,CONT-000227,YARD-A,GATE_IN,RECEIVED,YES,MANIFEST_CHANGE,DST-D,NORMAL,
CARGO-00819,2026-06-17T01:14:20Z,CONT-006667,YARD-B,NONE,RECEIVED,NO,GATE_IN,DST-A,NORMAL,
CARGO-00820,2026-06-23T19:13:33Z,CONT-003133,YARD-A,GATE_OUT,IN_YARD,NO,GATE_OUT,DST-C,NORMAL,
CARGO-00821,2026-06-19T05:11:14Z,CONT-006100,YARD-B,GATE_OUT,IN_YARD,NO,UNLOAD,DST-B,NORMAL,
CARGO-00822,2026-06-18T20:14:23Z,CONT-004627,YARD-B,GATE_IN,LOADED,NO,GATE_OUT,DST-B,NORMAL,
CARGO-00823,2026-06-29T02:23:11Z,CONT-005025,YARD-A,GATE_IN,HOLD,NO,MANIFEST_REVIEW,DST-C,NORMAL,
CARGO-00824,2026-06-11T10:46:01Z,CONT-004513,YARD-C,NONE,CLEARED,NO,GATE_IN,DST-A,NORMAL,
CARGO-00825,2026-06-17T09:23:16Z,CONT-005095,YARD-A,NONE,IN_YARD,NO,LOAD,DST-C,NORMAL,
CARGO-00826,2026-06-15T12:44:21Z,CONT-006233,YARD-A,GATE_OUT,LOADED,NO,YARD_MOVE,DST-A,NORMAL,
CARGO-00827,2026-06-05T03:02:00Z,CONT-001917,YARD-B,GATE_OUT,LOADED,YES,MANIFEST_CHANGE,DST-B,NORMAL,
CARGO-00828,2026-06-15T13:09:53Z,CONT-000668,YARD-B,NONE,CLEARED,YES,MANIFEST_CHANGE,DST-A,NORMAL,
CARGO-00829,2026-06-08T02:13:42Z,CONT-005825,YARD-A,NONE,HOLD,YES,MANIFEST_CHANGE,DST-B,NORMAL,
CARGO-00830,2026-06-06T20:01:02Z,CONT-003351,YARD-A,NONE,HOLD,NO,UNLOAD,DST-B,NORMAL,
CARGO-00831,2026-06-24T06:26:16Z,CONT-001686,YARD-C,GATE_IN,LOADED,NO,GATE_IN,DST-C,NORMAL,
CARGO-00832,2026-06-23T13:42:27Z,CONT-004939,YARD-A,GATE_OUT,RECEIVED,NO,GATE_OUT,DST-A,NORMAL,
CARGO-00833,2026-06-20T07:00:22Z,CONT-002185,YARD-C,GATE_OUT,LOADED,NO,LOAD,DST-C,NORMAL,
CARGO-00834,2026-06-12T16:18:15Z,CONT-008762,YARD-B,GATE_OUT,IN_YARD,YES,MANIFEST_CHANGE,DST-A,SUSPICIOUS,
CARGO-00835,2026-06-08T01:40:33Z,CONT-000450,YARD-A,NONE,RECEIVED,NO,UNLOAD,DST-B,NORMAL,
CARGO-00836,2026-06-28T11:39:35Z,CONT-004544,YARD-B,NONE,RECEIVED,NO,UNLOAD,DST-D,NORMAL,
CARGO-00837,2026-06-07T17:12:12Z,CONT-006476,YARD-C,GATE_OUT,IN_YARD,YES,MANIFEST_CHANGE,DST-C,NORMAL,
CARGO-00838,2026-06-26T10:11:01Z,CONT-001382,YARD-C,GATE_OUT,RECEIVED,YES,MANIFEST_CHANGE,DST-B,NORMAL,
CARGO-00839,2026-06-25T04:33:11Z,CONT-007489,YARD-A,GATE_IN,HOLD,NO,UNLOAD,DST-C,NORMAL,
CARGO-00840,2026-06-23T12:33:01Z,CONT-005831,YARD-C,GATE_OUT,CLEARED,NO,GATE_IN,DST-B,NORMAL,
CARGO-00841,2026-06-12T16:22:30Z,CONT-008368,YARD-C,GATE_IN,LOADED,NO,GATE_OUT,DST-B,NORMAL,
CARGO-00842,2026-06-28T05:53:21Z,CONT-001670,YARD-A,GATE_IN,RECEIVED,NO,GATE_OUT,DST-A,NORMAL,
CARGO-00843,2026-06-01T13:38:16Z,CONT-004966,YARD-B,GATE_IN,CLEARED,NO,MANIFEST_REVIEW,DST-D,NORMAL,
CARGO-00844,2026-06-29T02:17:20Z,CONT-008540,YARD-C,GATE_IN,RECEIVED,YES,MANIFEST_CHANGE,DST-A,NORMAL,
CARGO-00845,2026-06-01T01:36:12Z,CONT-001766,YARD-C,GATE_IN,CLEARED,YES,MANIFEST_CHANGE,DST-B,NORMAL,
CARGO-00846,2026-06-14T07:00:10Z,CONT-007014,YARD-A,NONE,HOLD,NO,MANIFEST_REVIEW,DST-B,NORMAL,
CARGO-00847,2026-06-30T23:53:31Z,CONT-002421,YARD-B,GATE_OUT,CLEARED,NO,GATE_IN,DST-D,NORMAL,
CARGO-00848,2026-06-20T23:07:17Z,CONT-005619,YARD-C,GATE_IN,IN_YARD,NO,YARD_MOVE,DST-C,NORMAL,
CARGO-00849,2026-06-30T20:02:41Z,CONT-007289,YARD-B,NONE,LOADED,YES,MANIFEST_CHANGE,DST-A,NORMAL,
CARGO-00850,2026-06-11T17:09:21Z,CONT-002073,YARD-B,NONE,CLEARED,NO,MANIFEST_REVIEW,DST-A,NORMAL,
CARGO-00851,2026-06-14T04:57:57Z,CONT-004352,YARD-C,GATE_IN,RECEIVED,NO,YARD_MOVE,DST-D,NORMAL,
CARGO-00852,2026-06-19T08:06:46Z,CONT-007048,YARD-A,NONE,IN_YARD,YES,MANIFEST_CHANGE,DST-D,NORMAL,
CARGO-00853,2026-06-21T09:34:07Z,CONT-006081,YARD-B,GATE_OUT,RECEIVED,YES,MANIFEST_CHANGE,DST-C,SUSPICIOUS,
CARGO-00854,2026-06-28T20:32:24Z,CONT-002018,YARD-B,GATE_IN,IN_YARD,NO,LOAD,DST-B,NORMAL,
CARGO-00855,2026-06-19T21:44:06Z,CONT-007130,YARD-A,NONE,IN_YARD,NO,LOAD,DST-A,NORMAL,
CARGO-00856,2026-06-02T11:36:39Z,CONT-004974,YARD-C,GATE_IN,HOLD,NO,GATE_IN,DST-C,NORMAL,
CARGO-00857,2026-06-02T15:25:30Z,CONT-007054,YARD-B,NONE,LOADED,NO,GATE_OUT,DST-B,NORMAL,
CARGO-00858,2026-06-16T14:58:45Z,CONT-007149,YARD-C,GATE_IN,LOADED,NO,GATE_OUT,DST-D,NORMAL,
CARGO-00859,2026-06-20T01:18:26Z,CONT-000917,YARD-B,GATE_IN,RECEIVED,NO,GATE_IN,DST-B,NORMAL,
CARGO-00860,2026-06-26T00:50:47Z,CONT-004700,YARD-A,NONE,HOLD,NO,LOAD,DST-D,NORMAL,
CARGO-00861,2026-06-19T06:16:18Z,CONT-004043,YARD-B,GATE_IN,RECEIVED,NO,GATE_OUT,DST-A,NORMAL,
CARGO-00862,2026-06-14T05:28:17Z,CONT-000779,YARD-A,GATE_IN,LOADED,NO,UNLOAD,DST-D,NORMAL,
CARGO-00863,2026-06-27T23:26:27Z,CONT-000117,YARD-B,NONE,IN_YARD,NO,UNLOAD,DST-B,NORMAL,
CARGO-00864,2026-06-23T02:22:31Z,CONT-002235,YARD-A,GATE_IN,HOLD,NO,YARD_MOVE,DST-D,NORMAL,
CARGO-00865,2026-06-20T08:05:54Z,CONT-003859,YARD-C,NONE,CLEARED,NO,GATE_OUT,DST-D,NORMAL,
CARGO-00866,2026-06-16T04:46:03Z,CONT-004619,YARD-B,NONE,RECEIVED,NO,LOAD,DST-B,NORMAL,
CARGO-00867,2026-06-03T20:30:07Z,CONT-007456,YARD-C,NONE,CLEARED,NO,YARD_MOVE,DST-B,NORMAL,
CARGO-00868,2026-06-22T15:11:37Z,CONT-003924,YARD-B,NONE,LOADED,NO,GATE_IN,DST-A,NORMAL,
CARGO-00869,2026-06-20T02:54:37Z,CONT-004812,YARD-C,GATE_OUT,HOLD,YES,MANIFEST_CHANGE,DST-D,NORMAL,
CARGO-00870,2026-06-17T00:21:53Z,CONT-003339,YARD-B,GATE_IN,RECEIVED,NO,YARD_MOVE,DST-A,NORMAL,
CARGO-00871,2026-06-30T01:57:02Z,CONT-008402,YARD-A,GATE_IN,LOADED,NO,MANIFEST_REVIEW,DST-D,NORMAL,
CARGO-00872,2026-06-11T03:09:24Z,CONT-001988,YARD-A,GATE_IN,IN_YARD,YES,MANIFEST_CHANGE,DST-D,NORMAL,
CARGO-00873,2026-06-01T21:13:36Z,CONT-004870,YARD-B,GATE_OUT,HOLD,NO,GATE_OUT,DST-C,NORMAL,
CARGO-00874,2026-06-12T10:11:50Z,CONT-001209,YARD-A,GATE_IN,IN_YARD,NO,LOAD,DST-B,NORMAL,
CARGO-00875,2026-06-27T02:52:58Z,CONT-003057,YARD-C,NONE,LOADED,NO,GATE_OUT,DST-D,NORMAL,
CARGO-00876,2026-06-19T13:43:12Z,CONT-008660,YARD-C,GATE_OUT,CLEARED,NO,MANIFEST_REVIEW,DST-A,NORMAL,
CARGO-00877,2026-06-09T10:27:33Z,CONT-000067,YARD-C,GATE_IN,LOADED,NO,GATE_OUT,DST-C,NORMAL,
CARGO-00878,2026-06-28T21:43:26Z,CONT-002106,YARD-C,GATE_OUT,RECEIVED,NO,MANIFEST_REVIEW,DST-B,NORMAL,
CARGO-00879,2026-06-08T16:34:33Z,CONT-005435,YARD-C,GATE_IN,HOLD,NO,UNLOAD,DST-C,NORMAL,
CARGO-00880,2026-06-25T05:00:32Z,CONT-004660,YARD-C,GATE_IN,RECEIVED,NO,GATE_OUT,DST-A,NORMAL,
CARGO-00881,2026-06-14T08:20:14Z,CONT-006607,YARD-A,GATE_IN,RECEIVED,NO,GATE_IN,DST-D,NORMAL,
CARGO-00882,2026-06-04T14:21:01Z,CONT-003918,YARD-C,GATE_IN,LOADED,NO,MANIFEST_REVIEW,DST-D,NORMAL,
CARGO-00883,2026-06-19T21:48:04Z,CONT-007509,YARD-B,NONE,RECEIVED,NO,LOAD,DST-D,NORMAL,
CARGO-00884,2026-06-03T16:03:21Z,CONT-000797,YARD-C,GATE_IN,HOLD,NO,MANIFEST_REVIEW,DST-C,NORMAL,
CARGO-00885,2026-06-13T10:32:07Z,CONT-006459,YARD-B,GATE_OUT,CLEARED,NO,GATE_IN,DST-C,NORMAL,
CARGO-00886,2026-06-01T19:15:39Z,CONT-005542,YARD-A,GATE_OUT,IN_YARD,NO,GATE_OUT,DST-C,NORMAL,
CARGO-00887,2026-06-26T17:01:07Z,CONT-007984,YARD-B,GATE_OUT,IN_YARD,NO,GATE_IN,DST-A,NORMAL,
CARGO-00888,2026-06-13T20:37:30Z,CONT-005336,YARD-B,GATE_IN,CLEARED,YES,MANIFEST_CHANGE,DST-D,SUSPICIOUS,
CARGO-00889,2026-06-18T01:34:24Z,CONT-000880,YARD-A,GATE_IN,LOADED,NO,GATE_OUT,DST-A,NORMAL,
CARGO-00890,2026-06-16T11:00:01Z,CONT-004838,YARD-A,GATE_OUT,HOLD,NO,MANIFEST_REVIEW,DST-D,NORMAL,
CARGO-00891,2026-06-08T17:31:51Z,CONT-006821,YARD-C,GATE_OUT,CLEARED,NO,YARD_MOVE,DST-D,NORMAL,
CARGO-00892,2026-06-07T13:18:36Z,CONT-003230,YARD-B,GATE_IN,IN_YARD,NO,GATE_OUT,DST-A,NORMAL,
CARGO-00893,2026-06-25T22:32:13Z,CONT-006855,YARD-B,NONE,HOLD,YES,MANIFEST_CHANGE,DST-D,NORMAL,
CARGO-00894,2026-06-30T06:05:20Z,CONT-007790,YARD-B,GATE_IN,LOADED,NO,LOAD,DST-D,NORMAL,
CARGO-00895,2026-06-05T13:49:21Z,CONT-000234,YARD-B,GATE_IN,IN_YARD,YES,MANIFEST_CHANGE,DST-A,NORMAL,
CARGO-00896,2026-06-14T11:17:39Z,CONT-008845,YARD-B,GATE_IN,IN_YARD,NO,YARD_MOVE,DST-D,NORMAL,
CARGO-00897,2026-06-17T02:07:53Z,CONT-001803,YARD-C,GATE_IN,RECEIVED,YES,MANIFEST_CHANGE,DST-B,NORMAL,
CARGO-00898,2026-06-30T16:44:32Z,CONT-001861,YARD-B,GATE_IN,IN_YARD,NO,GATE_IN,DST-B,NORMAL,
CARGO-00899,2026-06-14T09:34:57Z,CONT-007239,YARD-A,GATE_OUT,CLEARED,NO,YARD_MOVE,DST-C,NORMAL,
CARGO-00900,2026-06-04T09:49:01Z,CONT-002897,YARD-B,NONE,IN_YARD,NO,UNLOAD,DST-C,NORMAL,
CARGO-00901,2026-06-16T05:05:36Z,CONT-002776,YARD-C,GATE_IN,LOADED,NO,MANIFEST_REVIEW,DST-C,NORMAL,
CARGO-00902,2026-06-17T23:02:36Z,CONT-001843,YARD-C,NONE,LOADED,NO,YARD_MOVE,DST-B,NORMAL,
CARGO-00903,2026-06-06T01:56:57Z,CONT-002814,YARD-C,GATE_OUT,HOLD,NO,LOAD,DST-B,NORMAL,
CARGO-00904,2026-06-16T07:48:48Z,CONT-005297,YARD-C,GATE_OUT,RECEIVED,NO,YARD_MOVE,DST-A,NORMAL,
CARGO-00905,2026-06-11T18:17:21Z,CONT-008704,YARD-A,GATE_IN,LOADED,NO,MANIFEST_REVIEW,DST-A,NORMAL,
CARGO-00906,2026-06-29T10:18:27Z,CONT-004988,YARD-C,GATE_IN,CLEARED,NO,MANIFEST_REVIEW,DST-D,NORMAL,
CARGO-00907,2026-06-08T00:42:39Z,CONT-002122,YARD-B,GATE_OUT,HOLD,NO,GATE_OUT,DST-C,NORMAL,
CARGO-00908,2026-06-24T12:43:56Z,CONT-001113,YARD-B,GATE_IN,RECEIVED,NO,LOAD,DST-B,NORMAL,
CARGO-00909,2026-06-03T22:34:23Z,CONT-001148,YARD-A,NONE,LOADED,YES,MANIFEST_CHANGE,DST-A,SUSPICIOUS,
CARGO-00910,2026-06-10T10:52:21Z,CONT-006259,YARD-A,NONE,HOLD,NO,YARD_MOVE,DST-D,NORMAL,
CARGO-00911,2026-06-18T07:31:26Z,CONT-000451,YARD-C,GATE_IN,IN_YARD,NO,UNLOAD,DST-D,NORMAL,
CARGO-00912,2026-06-04T19:28:28Z,CONT-000157,YARD-A,GATE_OUT,HOLD,YES,MANIFEST_CHANGE,DST-D,NORMAL,
CARGO-00913,2026-06-15T18:01:55Z,CONT-005463,YARD-C,NONE,RECEIVED,YES,MANIFEST_CHANGE,DST-C,SUSPICIOUS,
CARGO-00914,2026-06-21T11:01:00Z,CONT-002391,YARD-C,NONE,HOLD,NO,LOAD,DST-D,NORMAL,
CARGO-00915,2026-06-23T01:51:35Z,CONT-007034,YARD-B,GATE_OUT,HOLD,NO,YARD_MOVE,DST-C,NORMAL,
CARGO-00916,2026-06-13T18:15:41Z,CONT-007325,YARD-A,GATE_IN,LOADED,NO,LOAD,DST-C,NORMAL,
CARGO-00917,2026-06-12T03:13:37Z,CONT-002416,YARD-B,GATE_IN,RECEIVED,NO,GATE_OUT,DST-D,NORMAL,
CARGO-00918,2026-06-07T18:00:38Z,CONT-006555,YARD-C,NONE,HOLD,YES,MANIFEST_CHANGE,DST-C,NORMAL,
CARGO-00919,2026-06-30T23:11:22Z,CONT-008176,YARD-B,NONE,LOADED,NO,UNLOAD,DST-A,NORMAL,
CARGO-00920,2026-06-22T20:41:30Z,CONT-005831,YARD-A,GATE_IN,RECEIVED,NO,UNLOAD,DST-D,NORMAL,
CARGO-00921,2026-06-01T13:17:12Z,CONT-004823,YARD-A,GATE_IN,IN_YARD,YES,MANIFEST_CHANGE,DST-B,NORMAL,
CARGO-00922,2026-06-14T11:04:38Z,CONT-004263,YARD-A,GATE_OUT,IN_YARD,NO,YARD_MOVE,DST-B,NORMAL,
CARGO-00923,2026-06-20T08:02:11Z,CONT-001383,YARD-B,GATE_IN,RECEIVED,NO,MANIFEST_REVIEW,DST-D,NORMAL,
CARGO-00924,2026-06-08T12:36:49Z,CONT-008873,YARD-A,GATE_OUT,RECEIVED,NO,GATE_IN,DST-A,NORMAL,
CARGO-00925,2026-06-07T14:18:35Z,CONT-004027,YARD-A,GATE_OUT,IN_YARD,YES,MANIFEST_CHANGE,DST-C,NORMAL,
CARGO-00926,2026-06-20T16:00:18Z,CONT-004017,YARD-C,GATE_IN,IN_YARD,NO,MANIFEST_REVIEW,DST-D,NORMAL,
CARGO-00927,2026-06-18T03:43:51Z,CONT-004474,YARD-A,GATE_OUT,CLEARED,NO,GATE_OUT,DST-D,NORMAL,
CARGO-00928,2026-06-21T04:53:44Z,CONT-002018,YARD-B,GATE_IN,HOLD,NO,GATE_OUT,DST-B,NORMAL,
CARGO-00929,2026-06-17T12:00:53Z,CONT-003040,YARD-B,GATE_IN,HOLD,NO,GATE_IN,DST-C,NORMAL,
CARGO-00930,2026-06-25T22:43:52Z,CONT-005290,YARD-C,GATE_OUT,CLEARED,NO,MANIFEST_REVIEW,DST-B,NORMAL,
CARGO-00931,2026-06-21T03:30:24Z,CONT-003143,YARD-B,NONE,RECEIVED,NO,UNLOAD,DST-B,NORMAL,
CARGO-00932,2026-06-09T15:21:25Z,CONT-008745,YARD-A,NONE,RECEIVED,NO,LOAD,DST-A,NORMAL,
CARGO-00933,2026-06-25T02:12:42Z,CONT-005412,YARD-C,GATE_IN,IN_YARD,NO,MANIFEST_REVIEW,DST-C,NORMAL,
CARGO-00934,2026-06-02T05:30:37Z,CONT-008150,YARD-B,GATE_IN,IN_YARD,NO,GATE_OUT,DST-B,NORMAL,
CARGO-00935,2026-06-30T05:35:55Z,CONT-000674,YARD-A,GATE_IN,HOLD,NO,GATE_OUT,DST-A,NORMAL,
CARGO-00936,2026-06-06T10:55:18Z,CONT-005579,YARD-C,GATE_OUT,HOLD,NO,GATE_IN,DST-B,NORMAL,
CARGO-00937,2026-06-05T10:19:38Z,CONT-007803,YARD-C,GATE_OUT,LOADED,NO,YARD_MOVE,DST-B,NORMAL,
CARGO-00938,2026-06-07T16:41:00Z,CONT-000013,YARD-C,GATE_OUT,RECEIVED,NO,GATE_IN,DST-A,NORMAL,
CARGO-00939,2026-06-20T06:11:39Z,CONT-008079,YARD-A,NONE,HOLD,NO,GATE_IN,DST-A,NORMAL,
CARGO-00940,2026-06-15T13:23:28Z,CONT-006761,YARD-B,GATE_IN,HOLD,YES,MANIFEST_CHANGE,DST-B,NORMAL,
CARGO-00941,2026-06-16T09:30:14Z,CONT-006188,YARD-C,NONE,IN_YARD,NO,GATE_OUT,DST-D,NORMAL,
CARGO-00942,2026-06-12T06:53:08Z,CONT-000694,YARD-C,GATE_IN,HOLD,YES,MANIFEST_CHANGE,DST-D,NORMAL,
CARGO-00943,2026-06-06T18:24:40Z,CONT-003913,YARD-A,GATE_OUT,LOADED,NO,GATE_OUT,DST-B,NORMAL,
CARGO-00944,2026-06-15T15:47:00Z,CONT-004658,YARD-B,NONE,RECEIVED,NO,GATE_IN,DST-B,NORMAL,
CARGO-00945,2026-06-29T16:50:39Z,CONT-006850,YARD-B,GATE_IN,HOLD,NO,GATE_OUT,DST-A,NORMAL,
CARGO-00946,2026-06-10T21:52:07Z,CONT-007855,YARD-A,NONE,IN_YARD,NO,UNLOAD,DST-A,NORMAL,
CARGO-00947,2026-06-30T09:07:19Z,CONT-000741,YARD-B,NONE,HOLD,YES,MANIFEST_CHANGE,DST-A,SUSPICIOUS,
CARGO-00948,2026-06-03T13:02:10Z,CONT-007000,YARD-B,GATE_IN,IN_YARD,NO,YARD_MOVE,DST-C,NORMAL,
CARGO-00949,2026-06-27T23:23:58Z,CONT-003602,YARD-A,GATE_OUT,HOLD,NO,YARD_MOVE,DST-B,NORMAL,
CARGO-00950,2026-06-24T13:16:07Z,CONT-006730,YARD-C,GATE_IN,RECEIVED,NO,UNLOAD,DST-A,NORMAL,
CARGO-00951,2026-06-15T08:18:25Z,CONT-007872,YARD-B,GATE_OUT,LOADED,NO,YARD_MOVE,DST-B,NORMAL,
CARGO-00952,2026-06-08T10:57:55Z,CONT-002144,YARD-C,GATE_IN,HOLD,NO,GATE_OUT,DST-B,NORMAL,
CARGO-00953,2026-06-25T06:41:53Z,CONT-000209,YARD-A,GATE_OUT,CLEARED,YES,MANIFEST_CHANGE,DST-B,NORMAL,
CARGO-00954,2026-06-27T06:38:44Z,CONT-007343,YARD-A,GATE_IN,HOLD,NO,UNLOAD,DST-D,NORMAL,
CARGO-00955,2026-06-30T08:44:19Z,CONT-001325,YARD-B,NONE,HOLD,NO,MANIFEST_REVIEW,DST-D,NORMAL,
