event_id,timestamp,asset_id,command_type,alarm_code,process_state,operator_id,severity,command_sequence_valid,event_label,incident_id
OT-00876,2026-06-05T22:43:58Z,CRANE08,SPEED_SET,NONE,IDLE,OP035,LOW,YES,NORMAL,
OT-00877,2026-06-19T10:06:24Z,YARD-08,STATUS_READ,ALM-107,IDLE,OP004,MEDIUM,YES,NORMAL,
OT-00878,2026-06-28T23:10:40Z,YARD-08,SPEED_OVERRIDE,ALM-311,ABNORMAL,OP016,CRITICAL,NO,SUSPICIOUS,
OT-00879,2026-06-25T11:23:36Z,PLC11,IDLE,NONE,IDLE,OP031,LOW,YES,NORMAL,
OT-00880,2026-06-07T09:08:20Z,YARD-06,SPEED_SET,NONE,RUNNING,OP024,LOW,YES,NORMAL,
OT-00881,2026-06-27T04:18:31Z,PLC03,STOP,NONE,RUNNING,OP017,LOW,YES,NORMAL,
OT-00882,2026-06-02T07:13:09Z,YARD-06,MOVE_LEFT,NONE,IDLE,OP039,LOW,YES,NORMAL,
OT-00883,2026-06-26T15:41:25Z,CRANE06,HOIST_DOWN,ALM-107,NORMAL,OP019,MEDIUM,YES,NORMAL,
OT-00884,2026-06-18T09:18:02Z,PLC02,MOVE_RIGHT,NONE,NORMAL,OP017,LOW,YES,NORMAL,
OT-00885,2026-06-12T01:15:01Z,PLC07,EMERGENCY_STOP,ALM-204,SAFE_STOP,OP028,HIGH,NO,SUSPICIOUS,INC-T21-002
OT-00886,2026-06-29T15:04:44Z,PLC09,STOP,NONE,NORMAL,OP035,LOW,YES,NORMAL,
OT-00887,2026-06-20T19:18:09Z,PLC02,HOIST_UP,NONE,IDLE,OP011,LOW,YES,NORMAL,
OT-00888,2026-06-23T19:17:49Z,CRANE06,HOIST_DOWN,NONE,IDLE,OP019,LOW,YES,NORMAL,
OT-00889,2026-06-21T11:47:06Z,YARD-06,STOP,NONE,IDLE,OP013,LOW,YES,NORMAL,
OT-00890,2026-06-03T15:12:59Z,YARD-01,SPEED_SET,NONE,IDLE,OP029,LOW,YES,NORMAL,
OT-00891,2026-06-21T11:34:52Z,YARD-04,MOVE_LEFT,NONE,RUNNING,OP033,LOW,YES,NORMAL,
OT-00892,2026-06-02T07:34:28Z,PLC06,MOVE_LEFT,NONE,RUNNING,OP010,LOW,YES,NORMAL,
OT-00893,2026-06-09T06:09:17Z,YARD-04,MOVE_LEFT,NONE,IDLE,OP031,LOW,YES,NORMAL,
OT-00894,2026-06-14T15:45:43Z,YARD-01,HOIST_UP,NONE,RUNNING,OP007,LOW,YES,NORMAL,
OT-00895,2026-06-05T06:43:18Z,CRANE03,STATUS_READ,NONE,NORMAL,OP014,LOW,YES,NORMAL,
OT-00896,2026-06-06T22:19:20Z,CRANE04,SPEED_SET,ALM-107,IDLE,OP013,MEDIUM,YES,NORMAL,
OT-00897,2026-06-08T09:56:19Z,PLC03,HOIST_UP,NONE,RUNNING,OP010,LOW,YES,NORMAL,
OT-00898,2026-06-12T18:56:40Z,CRANE06,MOVE_RIGHT,NONE,RUNNING,OP021,LOW,YES,NORMAL,
OT-00899,2026-06-25T16:51:18Z,PLC03,MOVE_RIGHT,NONE,RUNNING,OP006,LOW,YES,NORMAL,
OT-00900,2026-06-16T19:11:28Z,CRANE08,MOVE_RIGHT,NONE,IDLE,OP027,LOW,YES,NORMAL,
OT-00901,2026-06-20T15:09:02Z,YARD-07,HOIST_UP,NONE,RUNNING,OP019,LOW,YES,NORMAL,
OT-00902,2026-06-02T16:55:31Z,PLC12,MOVE_RIGHT,NONE,RUNNING,OP016,LOW,YES,NORMAL,
OT-00903,2026-06-01T02:20:12Z,PLC05,STATUS_READ,NONE,IDLE,OP011,LOW,YES,NORMAL,
OT-00904,2026-06-08T05:06:20Z,YARD-01,HOIST_UP,NONE,NORMAL,OP035,LOW,YES,NORMAL,
OT-00905,2026-06-10T05:50:48Z,PLC09,IDLE,NONE,NORMAL,OP006,LOW,YES,NORMAL,
OT-00906,2026-06-30T18:59:39Z,YARD-02,HOIST_UP,NONE,RUNNING,OP039,LOW,YES,NORMAL,
OT-00907,2026-06-08T10:52:12Z,YARD-04,MOVE_RIGHT,NONE,NORMAL,OP029,LOW,YES,NORMAL,
OT-00908,2026-06-03T20:06:43Z,CRANE03,MOVE_RIGHT,NONE,RUNNING,OP038,LOW,YES,NORMAL,
OT-00909,2026-06-22T05:04:22Z,PLC11,MOVE_RIGHT,NONE,NORMAL,OP027,LOW,YES,NORMAL,
OT-00910,2026-06-29T18:06:12Z,CRANE08,MOVE_LEFT,NONE,RUNNING,OP027,LOW,YES,NORMAL,
OT-00911,2026-06-14T10:31:00Z,CRANE07,STATUS_READ,NONE,NORMAL,OP014,LOW,YES,NORMAL,
OT-00912,2026-06-02T14:03:40Z,CRANE01,IDLE,ALM-101,NORMAL,OP002,MEDIUM,YES,NORMAL,
OT-00913,2026-06-17T23:31:56Z,CRANE07,HOIST_UP,ALM-107,IDLE,OP002,MEDIUM,YES,NORMAL,
OT-00914,2026-06-06T10:47:28Z,YARD-03,SPEED_SET,NONE,NORMAL,OP026,LOW,YES,NORMAL,
OT-00915,2026-06-08T20:49:39Z,CRANE01,STATUS_READ,NONE,IDLE,OP009,LOW,YES,NORMAL,
OT-00916,2026-06-25T13:14:33Z,PLC11,MOVE_LEFT,ALM-101,NORMAL,OP020,MEDIUM,YES,NORMAL,
OT-00917,2026-06-06T01:48:10Z,PLC06,SPEED_SET,NONE,IDLE,OP017,LOW,YES,NORMAL,
OT-00918,2026-06-04T04:06:02Z,CRANE07,MOVE_RIGHT,NONE,IDLE,OP024,LOW,YES,NORMAL,
OT-00919,2026-06-12T16:57:05Z,PLC06,HOIST_DOWN,NONE,NORMAL,OP031,LOW,YES,NORMAL,
OT-00920,2026-06-20T12:46:09Z,YARD-04,STATUS_READ,ALM-101,NORMAL,OP025,MEDIUM,YES,NORMAL,
OT-00921,2026-06-07T21:36:24Z,YARD-05,STATUS_READ,NONE,NORMAL,OP035,LOW,YES,NORMAL,
OT-00922,2026-06-18T06:29:33Z,PLC09,SPEED_SET,NONE,RUNNING,OP016,LOW,YES,NORMAL,
OT-00923,2026-06-27T20:06:01Z,YARD-08,HOIST_DOWN,NONE,NORMAL,OP002,LOW,YES,NORMAL,
OT-00924,2026-06-29T15:48:27Z,YARD-07,MOVE_LEFT,NONE,NORMAL,OP035,LOW,YES,NORMAL,
OT-00925,2026-06-25T18:11:34Z,YARD-08,HOIST_DOWN,NONE,RUNNING,OP033,LOW,YES,NORMAL,
OT-00926,2026-06-13T07:32:28Z,YARD-04,HOIST_DOWN,NONE,RUNNING,OP027,LOW,YES,NORMAL,
OT-00927,2026-06-12T17:31:33Z,PLC07,STATUS_READ,NONE,RUNNING,OP014,LOW,YES,NORMAL,
OT-00928,2026-06-13T03:10:57Z,PLC09,STATUS_READ,NONE,NORMAL,OP006,LOW,YES,NORMAL,
OT-00929,2026-06-24T22:54:25Z,PLC03,HOIST_DOWN,NONE,RUNNING,OP035,LOW,YES,NORMAL,
OT-00930,2026-06-14T20:36:23Z,CRANE08,MOVE_RIGHT,NONE,IDLE,OP001,LOW,YES,NORMAL,
OT-00931,2026-06-17T00:56:17Z,CRANE03,MOVE_RIGHT,NONE,RUNNING,OP012,LOW,YES,NORMAL,
OT-00932,2026-06-23T06:14:41Z,CRANE08,SPEED_OVERRIDE,ALM-204,DEGRADED,OP001,HIGH,NO,SUSPICIOUS,
OT-00933,2026-06-08T17:09:32Z,YARD-02,MOVE_LEFT,NONE,IDLE,OP023,LOW,YES,NORMAL,
OT-00934,2026-06-20T08:49:41Z,CRANE06,STOP,NONE,NORMAL,OP022,LOW,YES,NORMAL,
OT-00935,2026-06-11T02:48:26Z,PLC01,MOVE_RIGHT,ALM-101,NORMAL,OP009,MEDIUM,YES,NORMAL,
OT-00936,2026-06-05T03:13:48Z,PLC01,STOP,NONE,NORMAL,OP032,LOW,YES,NORMAL,
OT-00937,2026-06-08T20:27:24Z,PLC12,MOVE_LEFT,NONE,IDLE,OP031,LOW,YES,NORMAL,
OT-00938,2026-06-18T12:18:00Z,PLC10,OUT_OF_SEQUENCE,ALM-509,DEGRADED,OP032,HIGH,NO,SUSPICIOUS,
OT-00939,2026-06-26T05:36:12Z,YARD-02,STATUS_READ,NONE,IDLE,OP039,LOW,YES,NORMAL,
OT-00940,2026-06-20T22:16:14Z,YARD-06,HOIST_UP,NONE,RUNNING,OP029,LOW,YES,NORMAL,
OT-00941,2026-06-14T00:00:21Z,YARD-07,HOIST_UP,NONE,RUNNING,OP035,LOW,YES,NORMAL,
OT-00942,2026-06-26T19:10:35Z,YARD-08,STATUS_READ,NONE,RUNNING,OP018,LOW,YES,NORMAL,
OT-00943,2026-06-14T19:16:28Z,PLC07,STOP,NONE,RUNNING,OP001,LOW,YES,NORMAL,
OT-00944,2026-06-29T13:24:16Z,CRANE08,HOIST_DOWN,NONE,IDLE,OP023,LOW,YES,NORMAL,
OT-00945,2026-06-25T14:35:54Z,YARD-01,HOIST_UP,NONE,RUNNING,OP036,LOW,YES,NORMAL,
OT-00946,2026-06-28T13:33:43Z,PLC10,HOIST_UP,NONE,IDLE,OP010,LOW,YES,NORMAL,
OT-00947,2026-06-30T12:45:51Z,PLC01,IDLE,NONE,NORMAL,OP038,LOW,YES,NORMAL,
OT-00948,2026-06-07T14:20:40Z,YARD-07,IDLE,NONE,IDLE,OP036,LOW,YES,NORMAL,
OT-00949,2026-06-19T19:19:27Z,YARD-08,HOIST_DOWN,ALM-101,NORMAL,OP033,MEDIUM,YES,NORMAL,
OT-00950,2026-06-09T07:23:43Z,CRANE02,STATUS_READ,NONE,IDLE,OP035,LOW,YES,NORMAL,
OT-00951,2026-06-19T17:50:20Z,PLC09,HOIST_DOWN,NONE,NORMAL,OP009,LOW,YES,NORMAL,
OT-00952,2026-06-03T08:46:35Z,YARD-04,MOVE_RIGHT,NONE,NORMAL,OP035,LOW,YES,NORMAL,
OT-00953,2026-06-18T18:14:59Z,CRANE04,HOIST_UP,NONE,IDLE,OP021,LOW,YES,NORMAL,
OT-00954,2026-06-22T22:36:45Z,PLC12,PLC_MODE_CHANGE,ALM-418,ABNORMAL,OP008,CRITICAL,NO,SUSPICIOUS,
OT-00955,2026-06-17T09:01:56Z,PLC08,MOVE_LEFT,NONE,IDLE,OP014,LOW,YES,NORMAL,
OT-00956,2026-06-16T06:49:50Z,PLC10,STOP,NONE,NORMAL,OP036,LOW,YES,NORMAL,
OT-00957,2026-06-20T10:57:51Z,PLC04,STATUS_READ,NONE,NORMAL,OP030,LOW,YES,NORMAL,
OT-00958,2026-06-28T03:14:39Z,PLC03,MOVE_LEFT,NONE,RUNNING,OP022,LOW,YES,NORMAL,
OT-00959,2026-06-09T06:23:39Z,CRANE03,HOIST_UP,NONE,IDLE,OP026,LOW,YES,NORMAL,
OT-00960,2026-06-13T17:38:53Z,CRANE01,SPEED_SET,NONE,IDLE,OP034,LOW,YES,NORMAL,
OT-00961,2026-06-01T17:13:13Z,PLC10,IDLE,NONE,RUNNING,OP040,LOW,YES,NORMAL,
OT-00962,2026-06-24T22:59:43Z,YARD-01,HOIST_DOWN,NONE,RUNNING,OP026,LOW,YES,NORMAL,
OT-00963,2026-06-08T10:10:58Z,YARD-07,STATUS_READ,NONE,NORMAL,OP012,LOW,YES,NORMAL,
OT-00964,2026-06-12T16:30:40Z,CRANE02,MOVE_LEFT,NONE,NORMAL,OP039,LOW,YES,NORMAL,
OT-00965,2026-06-05T01:59:21Z,PLC04,STATUS_READ,NONE,RUNNING,OP017,LOW,YES,NORMAL,
OT-00966,2026-06-10T08:03:15Z,PLC08,STATUS_READ,NONE,IDLE,OP004,LOW,YES,NORMAL,
OT-00967,2026-06-03T11:37:00Z,PLC08,IDLE,NONE,NORMAL,OP002,LOW,YES,NORMAL,
OT-00968,2026-06-29T09:56:15Z,YARD-02,SPEED_SET,NONE,NORMAL,OP025,LOW,YES,NORMAL,
OT-00969,2026-06-05T17:51:31Z,CRANE08,HOIST_DOWN,NONE,IDLE,OP007,LOW,YES,NORMAL,
OT-00970,2026-06-11T08:50:50Z,PLC07,SPEED_SET,NONE,NORMAL,OP023,LOW,YES,NORMAL,
OT-00971,2026-06-10T15:46:52Z,PLC02,HOIST_DOWN,NONE,IDLE,OP026,LOW,YES,NORMAL,
OT-00972,2026-06-06T13:14:12Z,PLC01,HOIST_UP,NONE,RUNNING,OP024,LOW,YES,NORMAL,
OT-00973,2026-06-09T09:27:52Z,PLC11,HOIST_DOWN,NONE,NORMAL,OP022,LOW,YES,NORMAL,
OT-00974,2026-06-12T19:50:26Z,PLC08,SPEED_SET,NONE,NORMAL,OP021,LOW,YES,NORMAL,
OT-00975,2026-06-20T02:12:54Z,PLC11,MOVE_RIGHT,NONE,NORMAL,OP025,LOW,YES,NORMAL,
OT-00976,2026-06-05T12:31:14Z,PLC08,SPEED_SET,NONE,IDLE,OP011,LOW,YES,NORMAL,
OT-00977,2026-06-25T07:34:27Z,YARD-02,IDLE,ALM-101,RUNNING,OP008,MEDIUM,YES,NORMAL,
OT-00978,2026-06-23T23:14:39Z,YARD-07,MOVE_LEFT,NONE,IDLE,OP001,LOW,YES,NORMAL,
OT-00979,2026-06-27T08:05:46Z,PLC07,MOVE_LEFT,NONE,RUNNING,OP009,LOW,YES,NORMAL,
OT-00980,2026-06-22T02:42:49Z,YARD-08,MOVE_LEFT,NONE,RUNNING,OP030,LOW,YES,NORMAL,
OT-00981,2026-06-09T06:53:25Z,CRANE03,REPEATED_COMMAND,ALM-311,SAFE_STOP,OP025,HIGH,NO,SUSPICIOUS,
OT-00982,2026-06-15T07:37:34Z,CRANE06,SPEED_SET,ALM-101,NORMAL,OP002,MEDIUM,YES,NORMAL,
OT-00983,2026-06-19T12:25:02Z,CRANE05,MOVE_LEFT,NONE,IDLE,OP040,LOW,YES,NORMAL,
OT-00984,2026-06-15T09:25:55Z,CRANE08,STATUS_READ,NONE,IDLE,OP025,LOW,YES,NORMAL,
OT-00985,2026-06-24T06:16:01Z,PLC01,SPEED_SET,NONE,IDLE,OP023,LOW,YES,NORMAL,
OT-00986,2026-06-25T01:06:31Z,PLC07,EMERGENCY_STOP,ALM-509,DEGRADED,OP005,CRITICAL,NO,SUSPICIOUS,
OT-00987,2026-06-18T18:40:59Z,PLC12,HOIST_UP,NONE,RUNNING,OP023,LOW,YES,NORMAL,
OT-00988,2026-06-23T04:58:21Z,CRANE06,SPEED_SET,NONE,RUNNING,OP025,LOW,YES,NORMAL,
OT-00989,2026-06-08T20:41:30Z,PLC03,STATUS_READ,NONE,NORMAL,OP006,LOW,YES,NORMAL,
OT-00990,2026-06-07T03:20:46Z,CRANE01,MOVE_LEFT,NONE,IDLE,OP036,LOW,YES,NORMAL,
OT-00991,2026-06-03T19:54:22Z,YARD-07,HOIST_UP,NONE,NORMAL,OP015,LOW,YES,NORMAL,
OT-00992,2026-06-03T18:08:01Z,PLC10,HOIST_DOWN,ALM-101,NORMAL,OP031,MEDIUM,YES,NORMAL,
OT-00993,2026-06-06T10:23:34Z,YARD-06,HOIST_UP,NONE,NORMAL,OP011,LOW,YES,NORMAL,
OT-00994,2026-06-29T18:37:16Z,PLC02,IDLE,ALM-107,IDLE,OP034,MEDIUM,YES,NORMAL,
OT-00995,2026-06-18T21:42:09Z,PLC05,MOVE_LEFT,NONE,NORMAL,OP036,LOW,YES,NORMAL,
OT-00996,2026-06-24T07:08:12Z,CRANE07,EMERGENCY_STOP,ALM-204,DEGRADED,OP039,CRITICAL,NO,SUSPICIOUS,
OT-00997,2026-06-01T16:23:40Z,YARD-04,STATUS_READ,NONE,NORMAL,OP036,LOW,YES,NORMAL,
OT-00998,2026-06-29T14:48:08Z,YARD-08,SPEED_SET,NONE,IDLE,OP025,LOW,YES,NORMAL,
OT-00999,2026-06-30T13:34:02Z,PLC05,HOIST_UP,NONE,RUNNING,OP027,LOW,YES,NORMAL,
OT-01000,2026-06-21T20:53:25Z,YARD-08,HOIST_UP,NONE,RUNNING,OP033,LOW,YES,NORMAL,
OT-01001,2026-06-02T20:34:38Z,YARD-02,STOP,NONE,NORMAL,OP027,LOW,YES,NORMAL,
OT-01002,2026-06-02T01:25:34Z,PLC03,MOVE_LEFT,NONE,NORMAL,OP021,LOW,YES,NORMAL,
OT-01003,2026-06-24T22:39:21Z,PLC07,IDLE,NONE,IDLE,OP032,LOW,YES,NORMAL,
OT-01004,2026-06-06T04:01:27Z,PLC08,HOIST_UP,NONE,IDLE,OP017,LOW,YES,NORMAL,
OT-01005,2026-06-12T13:15:23Z,CRANE08,SPEED_SET,ALM-101,RUNNING,OP030,MEDIUM,YES,NORMAL,
OT-01006,2026-06-02T21:07:23Z,PLC11,HOIST_DOWN,NONE,IDLE,OP022,LOW,YES,NORMAL,
OT-01007,2026-06-25T00:26:41Z,CRANE03,STATUS_READ,NONE,IDLE,OP035,LOW,YES,NORMAL,
OT-01008,2026-06-01T15:02:51Z,PLC06,STATUS_READ,NONE,RUNNING,OP030,LOW,YES,NORMAL,
OT-01009,2026-06-26T02:21:59Z,PLC01,STOP,NONE,NORMAL,OP029,LOW,YES,NORMAL,
OT-01010,2026-06-08T18:08:41Z,YARD-08,UNAUTHORIZED_COMMAND,ALM-204,DEGRADED,OP040,CRITICAL,NO,SUSPICIOUS,
OT-01011,2026-06-21T14:41:05Z,CRANE01,PLC_MODE_CHANGE,ALM-311,ABNORMAL,OP032,CRITICAL,NO,SUSPICIOUS,
OT-01012,2026-06-23T10:00:09Z,PLC12,HOIST_UP,NONE,NORMAL,OP013,LOW,YES,NORMAL,
OT-01013,2026-06-01T19:12:01Z,CRANE08,STOP,NONE,RUNNING,OP016,LOW,YES,NORMAL,
OT-01014,2026-06-06T14:33:02Z,CRANE05,SPEED_SET,NONE,NORMAL,OP020,LOW,YES,NORMAL,
OT-01015,2026-06-10T11:13:39Z,PLC01,SPEED_SET,NONE,IDLE,OP012,LOW,YES,NORMAL,
OT-01016,2026-06-10T13:25:31Z,YARD-05,IDLE,NONE,IDLE,OP028,LOW,YES,NORMAL,
OT-01017,2026-06-23T12:53:55Z,YARD-08,HOIST_UP,NONE,NORMAL,OP020,LOW,YES,NORMAL,
OT-01018,2026-06-03T21:28:42Z,CRANE08,SPEED_SET,NONE,NORMAL,OP035,LOW,YES,NORMAL,
OT-01019,2026-06-22T22:33:52Z,PLC06,IDLE,NONE,NORMAL,OP001,LOW,YES,NORMAL,
OT-01020,2026-06-07T11:14:05Z,YARD-08,HOIST_DOWN,NONE,NORMAL,OP020,LOW,YES,NORMAL,
OT-01021,2026-06-27T00:57:49Z,PLC07,SPEED_SET,NONE,NORMAL,OP040,LOW,YES,NORMAL,
OT-01022,2026-06-03T13:34:54Z,PLC08,MOVE_LEFT,NONE,IDLE,OP017,LOW,YES,NORMAL,
OT-01023,2026-06-21T08:33:46Z,CRANE05,MOVE_RIGHT,NONE,RUNNING,OP005,LOW,YES,NORMAL,
OT-01024,2026-06-03T07:26:26Z,CRANE03,HOIST_UP,NONE,IDLE,OP026,LOW,YES,NORMAL,
OT-01025,2026-06-03T00:27:34Z,YARD-01,STOP,NONE,IDLE,OP035,LOW,YES,NORMAL,
OT-01026,2026-06-16T11:40:18Z,YARD-07,MOVE_RIGHT,NONE,RUNNING,OP037,LOW,YES,NORMAL,
OT-01027,2026-06-02T09:18:45Z,YARD-02,HOIST_DOWN,NONE,NORMAL,OP019,LOW,YES,NORMAL,
OT-01028,2026-06-08T19:07:26Z,PLC10,HOIST_DOWN,NONE,NORMAL,OP040,LOW,YES,NORMAL,
OT-01029,2026-06-30T20:17:00Z,CRANE01,IDLE,NONE,RUNNING,OP034,LOW,YES,NORMAL,
OT-01030,2026-06-14T03:04:37Z,PLC12,SPEED_SET,NONE,NORMAL,OP034,LOW,YES,NORMAL,
OT-01031,2026-06-08T16:11:46Z,YARD-07,HOIST_DOWN,NONE,NORMAL,OP010,LOW,YES,NORMAL,
OT-01032,2026-06-20T02:36:08Z,PLC09,STOP,NONE,RUNNING,OP014,LOW,YES,NORMAL,
OT-01033,2026-06-14T14:46:18Z,CRANE05,IDLE,NONE,IDLE,OP022,LOW,YES,NORMAL,
OT-01034,2026-06-11T07:10:21Z,PLC06,HOIST_UP,NONE,NORMAL,OP008,LOW,YES,NORMAL,
OT-01035,2026-06-23T06:28:25Z,PLC07,SPEED_SET,NONE,IDLE,OP018,LOW,YES,NORMAL,
OT-01036,2026-06-26T07:05:11Z,YARD-01,MOVE_RIGHT,NONE,NORMAL,OP020,LOW,YES,NORMAL,
OT-01037,2026-06-30T04:15:41Z,PLC04,SPEED_SET,NONE,NORMAL,OP035,LOW,YES,NORMAL,
OT-01038,2026-06-13T12:26:18Z,PLC08,MOVE_RIGHT,NONE,NORMAL,OP004,LOW,YES,NORMAL,
OT-01039,2026-06-23T07:58:31Z,CRANE08,MOVE_LEFT,NONE,IDLE,OP038,LOW,YES,NORMAL,
OT-01040,2026-06-21T16:46:42Z,CRANE08,MOVE_RIGHT,NONE,RUNNING,OP009,LOW,YES,NORMAL,
OT-01041,2026-06-17T08:01:33Z,PLC04,MOVE_LEFT,NONE,IDLE,OP017,LOW,YES,NORMAL,
OT-01042,2026-06-02T00:16:12Z,PLC02,STATUS_READ,NONE,RUNNING,OP029,LOW,YES,NORMAL,
OT-01043,2026-06-20T06:09:00Z,PLC03,HOIST_UP,NONE,IDLE,OP024,LOW,YES,NORMAL,
OT-01044,2026-06-10T18:25:39Z,PLC08,MOVE_LEFT,NONE,IDLE,OP019,LOW,YES,NORMAL,
OT-01045,2026-06-11T07:24:30Z,CRANE03,HOIST_UP,NONE,RUNNING,OP025,LOW,YES,NORMAL,
OT-01046,2026-06-25T22:51:44Z,CRANE01,SPEED_SET,ALM-107,RUNNING,OP025,MEDIUM,YES,NORMAL,
OT-01047,2026-06-23T21:25:47Z,PLC05,HOIST_UP,NONE,NORMAL,OP007,LOW,YES,NORMAL,
OT-01048,2026-06-11T22:36:54Z,CRANE02,MOVE_RIGHT,NONE,NORMAL,OP005,LOW,YES,NORMAL,
OT-01049,2026-06-14T14:39:45Z,CRANE08,MOVE_LEFT,NONE,RUNNING,OP011,LOW,YES,NORMAL,
OT-01050,2026-06-02T02:53:14Z,PLC09,STOP,NONE,NORMAL,OP004,LOW,YES,NORMAL,
OT-01051,2026-06-22T00:26:24Z,CRANE05,STATUS_READ,NONE,RUNNING,OP005,LOW,YES,NORMAL,
OT-01052,2026-06-02T22:40:49Z,YARD-03,IDLE,NONE,IDLE,OP024,LOW,YES,NORMAL,
OT-01053,2026-06-22T05:44:23Z,CRANE02,IDLE,NONE,IDLE,OP022,LOW,YES,NORMAL,
OT-01054,2026-06-30T16:26:41Z,PLC11,SPEED_SET,NONE,RUNNING,OP011,LOW,YES,NORMAL,
OT-01055,2026-06-16T17:13:49Z,YARD-01,HOIST_UP,NONE,RUNNING,OP009,LOW,YES,NORMAL,
OT-01056,2026-06-17T05:24:19Z,PLC02,SPEED_SET,ALM-107,IDLE,OP029,MEDIUM,YES,NORMAL,
OT-01057,2026-06-07T05:53:52Z,PLC12,IDLE,NONE,RUNNING,OP010,LOW,YES,NORMAL,
OT-01058,2026-06-06T02:30:46Z,CRANE04,SPEED_SET,NONE,NORMAL,OP030,LOW,YES,NORMAL,
OT-01059,2026-06-17T04:54:35Z,PLC10,HOIST_UP,NONE,RUNNING,OP027,LOW,YES,NORMAL,
OT-01060,2026-06-23T13:36:33Z,YARD-04,IDLE,NONE,IDLE,OP038,LOW,YES,NORMAL,
OT-01061,2026-06-26T06:43:52Z,CRANE03,MOVE_LEFT,NONE,NORMAL,OP005,LOW,YES,NORMAL,
OT-01062,2026-06-25T03:47:24Z,PLC05,MOVE_LEFT,NONE,IDLE,OP032,LOW,YES,NORMAL,
OT-01063,2026-06-15T00:41:19Z,CRANE07,HOIST_DOWN,NONE,NORMAL,OP008,LOW,YES,NORMAL,
OT-01064,2026-06-24T12:13:11Z,CRANE08,MOVE_RIGHT,NONE,NORMAL,OP019,LOW,YES,NORMAL,
OT-01065,2026-06-07T01:36:41Z,YARD-01,STATUS_READ,NONE,RUNNING,OP024,LOW,YES,NORMAL,
OT-01066,2026-06-05T22:10:46Z,PLC08,SPEED_SET,NONE,NORMAL,OP002,LOW,YES,NORMAL,
OT-01067,2026-06-14T01:41:24Z,PLC05,STOP,NONE,NORMAL,OP011,LOW,YES,NORMAL,
OT-01068,2026-06-25T01:01:36Z,CRANE05,STOP,NONE,NORMAL,OP022,LOW,YES,NORMAL,
OT-01069,2026-06-03T07:31:32Z,PLC04,IDLE,NONE,NORMAL,OP028,LOW,YES,NORMAL,
OT-01070,2026-06-07T13:56:24Z,CRANE07,MOVE_LEFT,NONE,RUNNING,OP008,LOW,YES,NORMAL,
OT-01071,2026-06-20T19:42:38Z,CRANE06,HOIST_UP,NONE,NORMAL,OP018,LOW,YES,NORMAL,
OT-01072,2026-06-07T13:27:54Z,PLC01,MOVE_LEFT,NONE,NORMAL,OP005,LOW,YES,NORMAL,
OT-01073,2026-06-07T23:21:41Z,PLC12,MOVE_RIGHT,NONE,RUNNING,OP002,LOW,YES,NORMAL,
OT-01074,2026-06-28T11:03:15Z,PLC11,MOVE_LEFT,NONE,NORMAL,OP027,LOW,YES,NORMAL,
OT-01075,2026-06-25T22:56:55Z,YARD-01,STOP,NONE,NORMAL,OP010,LOW,YES,NORMAL,
OT-01076,2026-06-04T23:22:51Z,PLC08,IDLE,NONE,NORMAL,OP030,LOW,YES,NORMAL,
OT-01077,2026-06-19T19:25:06Z,PLC05,MOVE_RIGHT,NONE,IDLE,OP010,LOW,YES,NORMAL,
OT-01078,2026-06-02T15:23:48Z,YARD-06,HOIST_UP,NONE,RUNNING,OP013,LOW,YES,NORMAL,
OT-01079,2026-06-29T12:30:40Z,PLC05,MOVE_LEFT,NONE,RUNNING,OP028,LOW,YES,NORMAL,
OT-01080,2026-06-15T22:56:08Z,CRANE03,SPEED_SET,NONE,NORMAL,OP012,LOW,YES,NORMAL,
OT-01081,2026-06-14T03:31:32Z,PLC04,MOVE_LEFT,NONE,RUNNING,OP038,LOW,YES,NORMAL,
OT-01082,2026-06-11T20:01:22Z,PLC04,UNAUTHORIZED_COMMAND,ALM-509,DEGRADED,OP026,CRITICAL,NO,SUSPICIOUS,
OT-01083,2026-06-01T03:36:03Z,PLC11,MOVE_RIGHT,NONE,RUNNING,OP027,LOW,YES,NORMAL,
OT-01084,2026-06-13T14:25:11Z,PLC09,SPEED_SET,NONE,IDLE,OP024,LOW,YES,NORMAL,
OT-01085,2026-06-03T10:38:23Z,YARD-03,SPEED_SET,NONE,IDLE,OP035,LOW,YES,NORMAL,
OT-01086,2026-06-07T21:36:23Z,PLC02,MOVE_LEFT,NONE,RUNNING,OP019,LOW,YES,NORMAL,
OT-01087,2026-06-02T14:05:49Z,PLC06,MOVE_LEFT,NONE,RUNNING,OP013,LOW,YES,NORMAL,
OT-01088,2026-06-12T22:49:54Z,PLC05,HOIST_DOWN,NONE,IDLE,OP016,LOW,YES,NORMAL,
OT-01089,2026-06-04T05:08:19Z,YARD-01,HOIST_DOWN,NONE,IDLE,OP024,LOW,YES,NORMAL,
OT-01090,2026-06-09T13:21:16Z,CRANE05,STOP,NONE,IDLE,OP027,LOW,YES,NORMAL,
OT-01091,2026-06-27T16:32:25Z,CRANE01,SPEED_SET,ALM-107,RUNNING,OP034,MEDIUM,YES,NORMAL,
OT-01092,2026-06-23T11:55:29Z,YARD-02,HOIST_DOWN,NONE,IDLE,OP011,LOW,YES,NORMAL,
OT-01093,2026-06-22T19:45:37Z,PLC12,MOVE_LEFT,NONE,IDLE,OP003,LOW,YES,NORMAL,
