event_id,timestamp,device_id,hostname,user_id,process_name,parent_process,alert_type,severity,event_label,incident_id
EDR-00722,2026-06-22T09:33:28Z,DEV0013,PORT-DEV0013,ACC0017,rdp,services.exe,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00723,2026-06-30T22:42:59Z,DEV0058,PORT-DEV0058,ACC0018,yard_client,explorer.exe,NONE,LOW,NORMAL,
EDR-00724,2026-06-02T11:09:56Z,DEV0003,PORT-DEV0003,ACC0019,rdp,explorer.exe,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00725,2026-06-05T16:47:32Z,DEV0088,PORT-DEV0088,ACC0009,ssh,services.exe,SERVICE_EVENT,LOW,NORMAL,
EDR-00726,2026-06-20T15:51:45Z,DEV0027,PORT-DEV0027,ACC0005,browser,services.exe,SERVICE_EVENT,LOW,NORMAL,
EDR-00727,2026-06-02T13:24:04Z,DEV0061,PORT-DEV0061,ACC0046,rdp,vendor_agent,NONE,LOW,NORMAL,
EDR-00728,2026-06-12T08:26:57Z,DEV0043,PORT-DEV0043,ACC0056,browser,services.exe,NONE,LOW,NORMAL,
EDR-00729,2026-06-05T19:48:44Z,DEV0038,PORT-DEV0038,ACC0025,sensor_service,services.exe,SERVICE_EVENT,LOW,NORMAL,
EDR-00730,2026-06-05T07:07:37Z,DEV0044,PORT-DEV0044,ACC0046,plc_tool,vendor_agent,SERVICE_EVENT,LOW,NORMAL,
EDR-00731,2026-06-21T19:42:30Z,DEV0047,PORT-DEV0047,ACC0035,sensor_service,vendor_agent,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00732,2026-06-26T10:38:44Z,DEV0098,PORT-DEV0098,ACC0038,vendor_agent,services.exe,SERVICE_EVENT,LOW,NORMAL,
EDR-00733,2026-06-20T06:19:32Z,DEV0020,PORT-DEV0020,ACC0053,plc_tool,yard_client,UNUSUAL_PARENT_PROCESS,CRITICAL,SUSPICIOUS,
EDR-00734,2026-06-25T19:24:36Z,DEV0054,PORT-DEV0054,ACC0037,ssh,services.exe,NONE,LOW,NORMAL,
EDR-00735,2026-06-26T21:00:50Z,DEV0036,PORT-DEV0036,ACC0034,vendor_agent,yard_client,SERVICE_EVENT,LOW,NORMAL,
EDR-00736,2026-06-26T19:09:44Z,DEV0015,PORT-DEV0015,ACC0006,ssh,yard_client,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00737,2026-06-20T07:47:52Z,DEV0001,PORT-DEV0001,ACC0015,yard_client,services.exe,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00738,2026-06-11T05:39:45Z,DEV0095,PORT-DEV0095,ACC0049,vendor_agent,yard_client,SERVICE_EVENT,LOW,NORMAL,
EDR-00739,2026-06-17T20:04:46Z,DEV0010,PORT-DEV0010,ACC0019,vendor_agent,vendor_agent,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00740,2026-06-05T07:52:45Z,DEV0052,PORT-DEV0052,ACC0049,plc_tool,services.exe,LOGIN,LOW,NORMAL,
EDR-00741,2026-06-19T13:26:55Z,DEV0038,PORT-DEV0038,ACC0030,maintenance_client,yard_client,NONE,LOW,NORMAL,
EDR-00742,2026-06-01T09:33:27Z,DEV0007,PORT-DEV0007,ACC0002,yard_client,yard_client,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00743,2026-06-18T15:44:53Z,DEV0082,PORT-DEV0082,ACC0016,rdp,services.exe,LOGIN,LOW,NORMAL,
EDR-00744,2026-06-09T17:04:33Z,DEV0023,PORT-DEV0023,ACC0021,vendor_agent,explorer.exe,SERVICE_EVENT,LOW,NORMAL,
EDR-00745,2026-06-10T09:32:44Z,DEV0072,PORT-DEV0072,ACC0041,plc_tool,services.exe,SERVICE_EVENT,LOW,NORMAL,
EDR-00746,2026-06-22T08:07:01Z,DEV0042,PORT-DEV0042,ACC0025,ssh,services.exe,LOGIN,LOW,NORMAL,
EDR-00747,2026-06-14T16:27:14Z,DEV0086,PORT-DEV0086,ACC0041,browser,vendor_agent,LOGIN,LOW,NORMAL,
EDR-00748,2026-06-18T10:50:18Z,DEV0030,PORT-DEV0030,ACC0028,remote_admin_tool,services.exe,LOGIN,LOW,NORMAL,
EDR-00749,2026-06-23T07:58:49Z,DEV0058,PORT-DEV0058,ACC0034,browser,yard_client,NONE,LOW,NORMAL,
EDR-00750,2026-06-02T05:46:10Z,DEV0092,PORT-DEV0092,ACC0034,maintenance_client,yard_client,LOGIN,LOW,NORMAL,
EDR-00751,2026-06-07T14:02:07Z,DEV0034,PORT-DEV0034,ACC0056,maintenance_client,explorer.exe,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00752,2026-06-05T13:04:01Z,DEV0080,PORT-DEV0080,ACC0032,credential_helper_sim,yard_client,REMOTE_EXECUTION,CRITICAL,SUSPICIOUS,
EDR-00753,2026-06-08T22:48:43Z,DEV0038,PORT-DEV0038,ACC0037,vendor_agent,vendor_agent,LOGIN,LOW,NORMAL,
EDR-00754,2026-06-11T15:47:23Z,DEV0093,PORT-DEV0093,ACC0046,yard_client,explorer.exe,NONE,LOW,NORMAL,
EDR-00755,2026-06-30T22:17:29Z,DEV0018,PORT-DEV0018,ACC0055,yard_client,yard_client,LOGIN,LOW,NORMAL,
EDR-00756,2026-06-27T15:23:04Z,DEV0020,PORT-DEV0020,ACC0042,remote_admin_tool,services.exe,NONE,LOW,NORMAL,
EDR-00757,2026-06-05T22:50:00Z,DEV0099,PORT-DEV0099,ACC0028,credential_helper_sim,yard_client,SUSPICIOUS_PROCESS,CRITICAL,SUSPICIOUS,INC-T21-001
EDR-00758,2026-06-30T11:11:55Z,DEV0072,PORT-DEV0072,ACC0052,vendor_agent,vendor_agent,NONE,LOW,NORMAL,
EDR-00759,2026-06-01T04:46:39Z,DEV0039,PORT-DEV0039,ACC0008,vendor_agent,yard_client,NONE,LOW,NORMAL,
EDR-00760,2026-06-07T20:56:10Z,DEV0086,PORT-DEV0086,ACC0013,remote_admin_tool,yard_client,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00761,2026-06-06T01:53:03Z,DEV0002,PORT-DEV0002,ACC0013,sensor_service,yard_client,LOGIN,LOW,NORMAL,
EDR-00762,2026-06-14T13:33:08Z,DEV0072,PORT-DEV0072,ACC0037,plc_tool,yard_client,NONE,LOW,NORMAL,
EDR-00763,2026-06-11T10:33:57Z,DEV0041,PORT-DEV0041,ACC0058,yard_client,yard_client,NONE,LOW,NORMAL,
EDR-00764,2026-06-10T12:09:16Z,DEV0094,PORT-DEV0094,ACC0056,maintenance_client,explorer.exe,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00765,2026-06-20T10:35:47Z,DEV0070,PORT-DEV0070,ACC0004,sensor_service,yard_client,SERVICE_EVENT,LOW,NORMAL,
EDR-00766,2026-06-08T01:22:39Z,DEV0010,PORT-DEV0010,ACC0055,remote_admin_tool,yard_client,NEW_REMOTE_TOOL,MEDIUM,SUSPICIOUS,
EDR-00767,2026-06-24T18:12:49Z,DEV0045,PORT-DEV0045,ACC0011,remote_admin_tool,vendor_agent,LOGIN,LOW,NORMAL,
EDR-00768,2026-06-15T02:34:03Z,DEV0084,PORT-DEV0084,ACC0039,browser,services.exe,LOGIN,LOW,NORMAL,
EDR-00769,2026-06-12T01:18:00Z,DEV0062,PORT-DEV0062,ACC0042,powershell_sim,vendor_agent,REMOTE_EXECUTION,HIGH,SUSPICIOUS,INC-T21-002
EDR-00770,2026-06-24T22:20:35Z,DEV0097,PORT-DEV0097,ACC0050,ssh,vendor_agent,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00771,2026-06-22T01:45:18Z,DEV0047,PORT-DEV0047,ACC0002,vendor_agent,explorer.exe,LOGIN,LOW,NORMAL,
EDR-00772,2026-06-21T01:48:58Z,DEV0013,PORT-DEV0013,ACC0020,browser,services.exe,NONE,LOW,NORMAL,
EDR-00773,2026-06-25T01:57:52Z,DEV0079,PORT-DEV0079,ACC0011,vendor_agent,explorer.exe,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00774,2026-06-17T10:05:41Z,DEV0019,PORT-DEV0019,ACC0013,rdp,yard_client,NONE,LOW,NORMAL,
EDR-00775,2026-06-07T05:41:37Z,DEV0035,PORT-DEV0035,ACC0006,remote_admin_tool,yard_client,NONE,LOW,NORMAL,
EDR-00776,2026-06-19T09:07:52Z,DEV0053,PORT-DEV0053,ACC0025,sensor_service,explorer.exe,NONE,LOW,NORMAL,
EDR-00777,2026-06-26T14:18:22Z,DEV0003,PORT-DEV0003,ACC0059,remote_admin_tool,yard_client,NONE,LOW,NORMAL,
EDR-00778,2026-06-05T22:03:09Z,DEV0026,PORT-DEV0026,ACC0031,remote_admin_tool,vendor_agent,UNUSUAL_PARENT_PROCESS,CRITICAL,SUSPICIOUS,
EDR-00779,2026-06-08T03:20:56Z,DEV0010,PORT-DEV0010,ACC0005,credential_helper_sim,vendor_agent,NEW_REMOTE_TOOL,HIGH,SUSPICIOUS,
EDR-00780,2026-06-06T00:59:57Z,DEV0092,PORT-DEV0092,ACC0017,remote_admin_tool,yard_client,NONE,LOW,NORMAL,
EDR-00781,2026-06-24T19:51:42Z,DEV0030,PORT-DEV0030,ACC0046,maintenance_client,vendor_agent,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00782,2026-06-28T01:30:44Z,DEV0060,PORT-DEV0060,ACC0017,ssh,explorer.exe,LOGIN,LOW,NORMAL,
EDR-00783,2026-06-13T07:30:31Z,DEV0068,PORT-DEV0068,ACC0020,remote_admin_tool,vendor_agent,NONE,LOW,NORMAL,
EDR-00784,2026-06-30T01:11:26Z,DEV0091,PORT-DEV0091,ACC0001,ssh,vendor_agent,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00785,2026-06-04T05:08:37Z,DEV0011,PORT-DEV0011,ACC0030,remote_admin_tool,explorer.exe,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00786,2026-06-03T04:35:55Z,DEV0074,PORT-DEV0074,ACC0038,remote_admin_tool,explorer.exe,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00787,2026-06-06T13:52:27Z,DEV0076,PORT-DEV0076,ACC0021,browser,services.exe,SERVICE_EVENT,LOW,NORMAL,
EDR-00788,2026-06-21T11:55:56Z,DEV0071,PORT-DEV0071,ACC0018,ssh,vendor_agent,LOGIN,LOW,NORMAL,
EDR-00789,2026-06-28T04:34:47Z,DEV0038,PORT-DEV0038,ACC0013,rdp,explorer.exe,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00790,2026-06-30T21:44:50Z,DEV0093,PORT-DEV0093,ACC0007,maintenance_client,yard_client,SERVICE_EVENT,LOW,NORMAL,
EDR-00791,2026-06-17T11:46:52Z,DEV0067,PORT-DEV0067,ACC0004,yard_client,explorer.exe,SERVICE_EVENT,LOW,NORMAL,
EDR-00792,2026-06-28T03:31:12Z,DEV0083,PORT-DEV0083,ACC0036,sensor_service,vendor_agent,LOGIN,LOW,NORMAL,
EDR-00793,2026-06-15T10:24:55Z,DEV0037,PORT-DEV0037,ACC0011,vendor_agent,yard_client,LOGIN,LOW,NORMAL,
EDR-00794,2026-06-02T10:18:15Z,DEV0096,PORT-DEV0096,ACC0037,remote_admin_tool,vendor_agent,SERVICE_EVENT,LOW,NORMAL,
EDR-00795,2026-06-11T16:38:11Z,DEV0006,PORT-DEV0006,ACC0044,ssh,vendor_agent,SERVICE_EVENT,LOW,NORMAL,
EDR-00796,2026-06-23T02:52:23Z,DEV0046,PORT-DEV0046,ACC0006,sensor_service,services.exe,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00797,2026-06-25T01:41:28Z,DEV0009,PORT-DEV0009,ACC0058,plc_tool,services.exe,SERVICE_EVENT,LOW,NORMAL,
EDR-00798,2026-06-02T07:50:37Z,DEV0054,PORT-DEV0054,ACC0002,yard_client,explorer.exe,LOGIN,LOW,NORMAL,
EDR-00799,2026-06-08T06:48:43Z,DEV0011,PORT-DEV0011,ACC0057,remote_admin_tool,services.exe,NONE,LOW,NORMAL,
EDR-00800,2026-06-21T01:16:36Z,DEV0078,PORT-DEV0078,ACC0047,maintenance_client,vendor_agent,SERVICE_EVENT,LOW,NORMAL,
EDR-00801,2026-06-04T08:01:07Z,DEV0095,PORT-DEV0095,ACC0034,maintenance_client,vendor_agent,SERVICE_EVENT,LOW,NORMAL,
EDR-00802,2026-06-14T08:04:41Z,DEV0004,PORT-DEV0004,ACC0016,yard_client,yard_client,NONE,LOW,NORMAL,
EDR-00803,2026-06-22T01:50:49Z,DEV0059,PORT-DEV0059,ACC0046,ssh,vendor_agent,NONE,LOW,NORMAL,
EDR-00804,2026-06-30T10:37:43Z,DEV0056,PORT-DEV0056,ACC0021,remote_admin_tool,explorer.exe,LOGIN,LOW,NORMAL,
EDR-00805,2026-06-04T07:48:27Z,DEV0007,PORT-DEV0007,ACC0050,rdp,yard_client,LOGIN,LOW,NORMAL,
EDR-00806,2026-06-24T05:21:45Z,DEV0033,PORT-DEV0033,ACC0012,browser,yard_client,LOGIN,LOW,NORMAL,
EDR-00807,2026-06-18T12:51:48Z,DEV0100,PORT-DEV0100,ACC0005,maintenance_client,explorer.exe,NONE,LOW,NORMAL,
EDR-00808,2026-06-03T17:22:24Z,DEV0020,PORT-DEV0020,ACC0038,sensor_service,explorer.exe,NONE,LOW,NORMAL,
EDR-00809,2026-06-23T10:50:34Z,DEV0013,PORT-DEV0013,ACC0021,yard_client,yard_client,NONE,LOW,NORMAL,
EDR-00810,2026-06-15T03:27:37Z,DEV0048,PORT-DEV0048,ACC0011,rdp,yard_client,SERVICE_EVENT,LOW,NORMAL,
EDR-00811,2026-06-11T13:25:15Z,DEV0058,PORT-DEV0058,ACC0040,browser,services.exe,SERVICE_EVENT,LOW,NORMAL,
EDR-00812,2026-06-29T21:17:23Z,DEV0016,PORT-DEV0016,ACC0048,browser,vendor_agent,SERVICE_EVENT,LOW,NORMAL,
EDR-00813,2026-06-08T08:16:07Z,DEV0007,PORT-DEV0007,ACC0040,plc_tool,vendor_agent,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00814,2026-06-07T21:48:14Z,DEV0087,PORT-DEV0087,ACC0049,browser,explorer.exe,SERVICE_EVENT,LOW,NORMAL,
EDR-00815,2026-06-02T17:00:56Z,DEV0045,PORT-DEV0045,ACC0024,vendor_agent,yard_client,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00816,2026-06-17T15:38:10Z,DEV0077,PORT-DEV0077,ACC0026,browser,services.exe,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00817,2026-06-18T11:05:35Z,DEV0068,PORT-DEV0068,ACC0057,remote_admin_tool,services.exe,NONE,LOW,NORMAL,
EDR-00818,2026-06-11T04:01:36Z,DEV0094,PORT-DEV0094,ACC0001,vendor_agent,yard_client,SERVICE_EVENT,LOW,NORMAL,
EDR-00819,2026-06-07T04:35:49Z,DEV0052,PORT-DEV0052,ACC0049,remote_admin_tool,explorer.exe,LOGIN,LOW,NORMAL,
EDR-00820,2026-06-06T14:40:59Z,DEV0029,PORT-DEV0029,ACC0048,rdp,vendor_agent,SERVICE_EVENT,LOW,NORMAL,
EDR-00821,2026-06-02T16:57:10Z,DEV0069,PORT-DEV0069,ACC0046,vendor_agent,explorer.exe,NONE,LOW,NORMAL,
EDR-00822,2026-06-13T10:35:19Z,DEV0050,PORT-DEV0050,ACC0030,plc_tool,yard_client,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00823,2026-06-24T07:07:01Z,DEV0044,PORT-DEV0044,ACC0054,browser,yard_client,SERVICE_EVENT,LOW,NORMAL,
EDR-00824,2026-06-05T22:43:00Z,DEV0099,PORT-DEV0099,ACC0051,credential_helper_sim,explorer.exe,SUSPICIOUS_PROCESS,HIGH,SUSPICIOUS,INC-T21-001
EDR-00825,2026-06-27T17:03:53Z,DEV0088,PORT-DEV0088,ACC0034,yard_client,yard_client,SERVICE_EVENT,LOW,NORMAL,
EDR-00826,2026-06-11T06:13:53Z,DEV0046,PORT-DEV0046,ACC0033,vendor_agent,explorer.exe,SERVICE_EVENT,LOW,NORMAL,
EDR-00827,2026-06-05T21:40:04Z,DEV0070,PORT-DEV0070,ACC0026,yard_client,vendor_agent,SERVICE_EVENT,LOW,NORMAL,
EDR-00828,2026-06-30T18:18:03Z,DEV0069,PORT-DEV0069,ACC0054,remote_admin_tool,services.exe,NONE,LOW,NORMAL,
EDR-00829,2026-06-24T04:34:42Z,DEV0082,PORT-DEV0082,ACC0051,maintenance_client,explorer.exe,SERVICE_EVENT,LOW,NORMAL,
EDR-00830,2026-06-22T22:53:34Z,DEV0089,PORT-DEV0089,ACC0023,remote_admin_tool,services.exe,SERVICE_EVENT,LOW,NORMAL,
EDR-00831,2026-06-11T17:17:34Z,DEV0056,PORT-DEV0056,ACC0024,browser,services.exe,SERVICE_EVENT,LOW,NORMAL,
EDR-00832,2026-06-15T22:17:04Z,DEV0046,PORT-DEV0046,ACC0037,remote_admin_tool,vendor_agent,SERVICE_EVENT,LOW,NORMAL,
EDR-00833,2026-06-20T14:36:33Z,DEV0045,PORT-DEV0045,ACC0001,yard_client,services.exe,SERVICE_EVENT,LOW,NORMAL,
EDR-00834,2026-06-03T19:17:03Z,DEV0005,PORT-DEV0005,ACC0046,maintenance_client,services.exe,NONE,LOW,NORMAL,
EDR-00835,2026-06-13T01:53:16Z,DEV0079,PORT-DEV0079,ACC0060,browser,yard_client,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00836,2026-06-25T09:17:33Z,DEV0062,PORT-DEV0062,ACC0005,vendor_agent,vendor_agent,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00837,2026-06-12T01:30:00Z,DEV0062,PORT-DEV0062,ACC0010,powershell_sim,yard_client,NEW_REMOTE_TOOL,MEDIUM,SUSPICIOUS,INC-T21-002
EDR-00838,2026-06-30T23:17:20Z,DEV0044,PORT-DEV0044,ACC0036,sensor_service,services.exe,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00839,2026-06-01T15:42:24Z,DEV0068,PORT-DEV0068,ACC0050,sensor_service,yard_client,SERVICE_EVENT,LOW,NORMAL,
EDR-00840,2026-06-14T13:58:07Z,DEV0020,PORT-DEV0020,ACC0034,remote_admin_tool,vendor_agent,LOGIN,LOW,NORMAL,
EDR-00841,2026-06-22T13:22:51Z,DEV0059,PORT-DEV0059,ACC0024,remote_admin_tool,explorer.exe,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00842,2026-06-21T14:05:08Z,DEV0046,PORT-DEV0046,ACC0002,plc_tool,vendor_agent,LOGIN,LOW,NORMAL,
EDR-00843,2026-06-26T04:23:33Z,DEV0073,PORT-DEV0073,ACC0039,ssh,services.exe,SERVICE_EVENT,LOW,NORMAL,
EDR-00844,2026-06-19T19:13:06Z,DEV0058,PORT-DEV0058,ACC0012,ssh,services.exe,LOGIN,LOW,NORMAL,
EDR-00845,2026-06-01T11:14:35Z,DEV0028,PORT-DEV0028,ACC0051,remote_admin_tool,explorer.exe,REMOTE_EXECUTION,MEDIUM,SUSPICIOUS,
EDR-00846,2026-06-27T06:00:31Z,DEV0090,PORT-DEV0090,ACC0030,vendor_agent,services.exe,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00847,2026-06-22T15:32:31Z,DEV0050,PORT-DEV0050,ACC0055,rdp,yard_client,SERVICE_EVENT,LOW,NORMAL,
EDR-00848,2026-06-09T12:12:20Z,DEV0044,PORT-DEV0044,ACC0024,ssh,vendor_agent,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00849,2026-06-25T20:13:41Z,DEV0022,PORT-DEV0022,ACC0028,rdp,explorer.exe,LOGIN,LOW,NORMAL,
EDR-00850,2026-06-02T05:47:50Z,DEV0095,PORT-DEV0095,ACC0023,plc_tool,services.exe,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00851,2026-06-24T06:44:04Z,DEV0050,PORT-DEV0050,ACC0049,vendor_agent,explorer.exe,LOGIN,LOW,NORMAL,
EDR-00852,2026-06-25T09:51:23Z,DEV0046,PORT-DEV0046,ACC0036,yard_client,yard_client,SERVICE_EVENT,LOW,NORMAL,
EDR-00853,2026-06-04T06:25:23Z,DEV0053,PORT-DEV0053,ACC0008,maintenance_client,vendor_agent,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00854,2026-06-04T14:40:08Z,DEV0100,PORT-DEV0100,ACC0045,plc_tool,yard_client,NONE,LOW,NORMAL,
EDR-00855,2026-06-18T17:39:10Z,DEV0015,PORT-DEV0015,ACC0052,vendor_agent,vendor_agent,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00856,2026-06-04T14:19:51Z,DEV0098,PORT-DEV0098,ACC0017,yard_client,yard_client,SERVICE_EVENT,LOW,NORMAL,
EDR-00857,2026-06-07T04:48:30Z,DEV0085,PORT-DEV0085,ACC0032,rdp,yard_client,SERVICE_EVENT,LOW,NORMAL,
EDR-00858,2026-06-08T21:45:43Z,DEV0033,PORT-DEV0033,ACC0059,rdp,vendor_agent,SERVICE_EVENT,LOW,NORMAL,
EDR-00859,2026-06-14T12:41:07Z,DEV0024,PORT-DEV0024,ACC0020,maintenance_client,vendor_agent,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00860,2026-06-25T17:56:37Z,DEV0015,PORT-DEV0015,ACC0023,sensor_service,services.exe,SERVICE_EVENT,LOW,NORMAL,
EDR-00861,2026-06-14T22:41:39Z,DEV0078,PORT-DEV0078,ACC0018,maintenance_client,explorer.exe,SERVICE_EVENT,LOW,NORMAL,
EDR-00862,2026-06-18T16:20:55Z,DEV0011,PORT-DEV0011,ACC0003,rdp,yard_client,NONE,LOW,NORMAL,
EDR-00863,2026-06-22T19:38:34Z,DEV0079,PORT-DEV0079,ACC0021,vendor_agent,services.exe,SERVICE_EVENT,LOW,NORMAL,
EDR-00864,2026-06-26T08:13:49Z,DEV0088,PORT-DEV0088,ACC0006,credential_helper_sim,vendor_agent,REMOTE_EXECUTION,HIGH,SUSPICIOUS,
EDR-00865,2026-06-16T05:09:16Z,DEV0086,PORT-DEV0086,ACC0009,remote_admin_tool,vendor_agent,NONE,LOW,NORMAL,
EDR-00866,2026-06-13T11:16:45Z,DEV0010,PORT-DEV0010,ACC0040,yard_client,services.exe,LOGIN,LOW,NORMAL,
EDR-00867,2026-06-12T02:41:55Z,DEV0055,PORT-DEV0055,ACC0014,vendor_agent,vendor_agent,SERVICE_EVENT,LOW,NORMAL,
EDR-00868,2026-06-01T22:07:30Z,DEV0038,PORT-DEV0038,ACC0023,plc_tool,vendor_agent,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00869,2026-06-30T05:50:38Z,DEV0031,PORT-DEV0031,ACC0015,plc_tool,services.exe,LOGIN,LOW,NORMAL,
EDR-00870,2026-06-06T10:14:20Z,DEV0060,PORT-DEV0060,ACC0004,sensor_service,yard_client,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00871,2026-06-08T09:31:07Z,DEV0002,PORT-DEV0002,ACC0051,rdp,yard_client,LOGIN,LOW,NORMAL,
EDR-00872,2026-06-13T21:43:39Z,DEV0022,PORT-DEV0022,ACC0001,sensor_service,yard_client,NONE,LOW,NORMAL,
EDR-00873,2026-06-18T23:09:00Z,DEV0087,PORT-DEV0087,ACC0008,powershell_sim,explorer.exe,SUSPICIOUS_PROCESS,CRITICAL,SUSPICIOUS,INC-T21-003
EDR-00874,2026-06-10T06:40:21Z,DEV0003,PORT-DEV0003,ACC0039,yard_client,explorer.exe,LOGIN,LOW,NORMAL,
EDR-00875,2026-06-27T12:08:56Z,DEV0038,PORT-DEV0038,ACC0035,remote_admin_tool,explorer.exe,LOGIN,LOW,NORMAL,
EDR-00876,2026-06-28T17:52:35Z,DEV0057,PORT-DEV0057,ACC0044,sensor_service,yard_client,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00877,2026-06-07T06:03:16Z,DEV0091,PORT-DEV0091,ACC0001,vendor_agent,vendor_agent,LOGIN,LOW,NORMAL,
EDR-00878,2026-06-17T04:39:03Z,DEV0013,PORT-DEV0013,ACC0007,browser,vendor_agent,LOGIN,LOW,NORMAL,
EDR-00879,2026-06-16T13:36:30Z,DEV0014,PORT-DEV0014,ACC0050,vendor_agent,yard_client,NONE,LOW,NORMAL,
EDR-00880,2026-06-05T08:42:23Z,DEV0100,PORT-DEV0100,ACC0040,yard_client,vendor_agent,SERVICE_EVENT,LOW,NORMAL,
EDR-00881,2026-06-01T00:44:32Z,DEV0059,PORT-DEV0059,ACC0055,maintenance_client,vendor_agent,NONE,LOW,NORMAL,
EDR-00882,2026-06-22T03:50:32Z,DEV0027,PORT-DEV0027,ACC0038,ssh,explorer.exe,LOGIN,LOW,NORMAL,
EDR-00883,2026-06-25T21:56:30Z,DEV0093,PORT-DEV0093,ACC0028,rdp,services.exe,LOGIN,LOW,NORMAL,
EDR-00884,2026-06-05T02:25:20Z,DEV0026,PORT-DEV0026,ACC0039,sensor_service,services.exe,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00885,2026-06-12T16:19:10Z,DEV0043,PORT-DEV0043,ACC0052,remote_admin_tool,yard_client,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00886,2026-06-25T11:11:14Z,DEV0034,PORT-DEV0034,ACC0004,plc_tool,yard_client,UNUSUAL_PARENT_PROCESS,MEDIUM,SUSPICIOUS,
EDR-00887,2026-06-21T03:51:00Z,DEV0055,PORT-DEV0055,ACC0037,vendor_agent,yard_client,NONE,LOW,NORMAL,
EDR-00888,2026-06-15T16:37:17Z,DEV0091,PORT-DEV0091,ACC0059,vendor_agent,yard_client,LOGIN,LOW,NORMAL,
EDR-00889,2026-06-10T12:26:29Z,DEV0022,PORT-DEV0022,ACC0055,sensor_service,yard_client,NONE,LOW,NORMAL,
EDR-00890,2026-06-01T03:33:24Z,DEV0059,PORT-DEV0059,ACC0049,vendor_agent,services.exe,NONE,LOW,NORMAL,
EDR-00891,2026-06-11T11:51:22Z,DEV0071,PORT-DEV0071,ACC0019,browser,vendor_agent,NONE,LOW,NORMAL,
EDR-00892,2026-06-03T14:36:46Z,DEV0025,PORT-DEV0025,ACC0057,sensor_service,yard_client,NONE,LOW,NORMAL,
EDR-00893,2026-06-23T17:16:05Z,DEV0087,PORT-DEV0087,ACC0008,vendor_agent,yard_client,LOGIN,LOW,NORMAL,
EDR-00894,2026-06-27T15:32:39Z,DEV0008,PORT-DEV0008,ACC0011,rdp,yard_client,NONE,LOW,NORMAL,
EDR-00895,2026-06-01T07:35:24Z,DEV0079,PORT-DEV0079,ACC0035,remote_admin_tool,vendor_agent,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00896,2026-06-15T10:32:33Z,DEV0051,PORT-DEV0051,ACC0048,yard_client,yard_client,SERVICE_EVENT,LOW,NORMAL,
EDR-00897,2026-06-01T04:04:13Z,DEV0019,PORT-DEV0019,ACC0007,plc_tool,vendor_agent,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00898,2026-06-24T19:35:00Z,DEV0076,PORT-DEV0076,ACC0025,plc_tool,explorer.exe,UNUSUAL_PARENT_PROCESS,HIGH,SUSPICIOUS,INC-T21-004
EDR-00899,2026-06-21T10:12:25Z,DEV0049,PORT-DEV0049,ACC0048,vendor_agent,explorer.exe,LOGIN,LOW,NORMAL,
EDR-00900,2026-06-16T16:08:34Z,DEV0080,PORT-DEV0080,ACC0056,remote_admin_tool,vendor_agent,LOGIN,LOW,NORMAL,
EDR-00901,2026-06-16T16:51:54Z,DEV0091,PORT-DEV0091,ACC0014,vendor_agent,explorer.exe,SOFTWARE_UPDATE,LOW,NORMAL,
EDR-00902,2026-06-11T07:52:46Z,DEV0023,PORT-DEV0023,ACC0032,ssh,vendor_agent,SERVICE_EVENT,LOW,NORMAL,
