event_id,timestamp,vendor_id,account_id,source_ip,device_id,auth_result,MFA_status,session_duration_sec,role,access_zone,off_hours,new_device,event_label,incident_id
VPN-00161,2026-06-18T14:00:53Z,V009,ACC0037,192.0.2.171,DEV0073,SUCCESS,YES,109,MaintenanceVendor,GATE-B,NO,NO,NORMAL,
VPN-00162,2026-06-05T03:09:51Z,V018,ACC0020,192.0.2.172,DEV0039,SUCCESS,YES,14,YardVendor,YARD-A,YES,NO,NORMAL,
VPN-00163,2026-06-03T11:23:20Z,V019,ACC0007,192.0.2.173,DEV0013,SUCCESS,YES,74,MaintenanceVendor,YARD-A,NO,NO,NORMAL,
VPN-00164,2026-06-01T02:26:59Z,V011,ACC0031,192.0.2.174,DEV0061,SUCCESS,FAILED,152,CraneVendor,CONTROL-ROOM,YES,NO,NORMAL,
VPN-00165,2026-06-06T04:36:45Z,V014,ACC0012,192.0.2.175,DEV0023,SUCCESS,YES,24,MaintenanceVendor,YARD-B,YES,NO,NORMAL,
VPN-00166,2026-06-25T18:24:29Z,V015,ACC0019,192.0.2.176,DEV0037,SUCCESS,YES,145,AutomationVendor,OT-ZONE,NO,NO,NORMAL,
VPN-00167,2026-06-17T00:07:00Z,V004,ACC0022,198.51.100.228,DEV0043,SUCCESS,FAILED,284,MaintenanceVendor,OT-ZONE,YES,NO,SUSPICIOUS,
VPN-00168,2026-06-08T12:02:54Z,V004,ACC0022,192.0.2.178,DEV0043,SUCCESS,YES,25,MaintenanceVendor,GATE-A,NO,NO,NORMAL,
VPN-00169,2026-06-27T16:54:11Z,V004,ACC0042,192.0.2.179,DEV0083,SUCCESS,YES,179,MaintenanceVendor,YARD-C,NO,NO,NORMAL,
VPN-00170,2026-06-24T09:22:05Z,V011,ACC0031,192.0.2.180,DEV0061,SUCCESS,YES,169,CraneVendor,GATE-B,NO,NO,NORMAL,
VPN-00171,2026-06-14T14:37:30Z,V017,ACC0033,192.0.2.181,DEV0065,SUCCESS,YES,144,NetworkVendor,YARD-A,NO,NO,NORMAL,
VPN-00172,2026-06-10T14:37:13Z,V009,ACC0037,192.0.2.182,DEV0073,SUCCESS,YES,128,MaintenanceVendor,OT-ZONE,NO,NO,NORMAL,
VPN-00173,2026-06-12T15:40:46Z,V004,ACC0042,192.0.2.183,DEV0083,SUCCESS,YES,43,MaintenanceVendor,CRANE-ZONE,NO,NO,NORMAL,
VPN-00174,2026-06-22T09:27:26Z,V002,ACC0028,192.0.2.184,DEV0055,SUCCESS,YES,11,NetworkVendor,OT-ZONE,NO,NO,NORMAL,
VPN-00175,2026-06-25T12:50:21Z,V014,ACC0012,192.0.2.185,DEV0023,SUCCESS,FAILED,124,MaintenanceVendor,GATE-B,NO,NO,NORMAL,
VPN-00176,2026-06-10T21:04:32Z,V016,ACC0006,192.0.2.186,DEV0011,SUCCESS,YES,139,CraneVendor,YARD-B,YES,NO,NORMAL,
VPN-00177,2026-06-03T05:04:19Z,V008,ACC0030,198.51.100.19,DEV0059,SUCCESS,FAILED,216,YardVendor,YARD-C,YES,NO,SUSPICIOUS,
VPN-00178,2026-06-06T19:42:38Z,V018,ACC0020,192.0.2.188,DEV0039,SUCCESS,YES,52,YardVendor,GATE-B,NO,NO,NORMAL,
VPN-00179,2026-06-10T13:41:35Z,V006,ACC0056,192.0.2.189,DEV0011,SUCCESS,YES,75,CraneVendor,CONTROL-ROOM,NO,NO,NORMAL,
VPN-00180,2026-06-27T20:04:18Z,V012,ACC0038,192.0.2.190,DEV0075,SUCCESS,FAILED,51,NetworkVendor,YARD-B,YES,NO,NORMAL,
VPN-00181,2026-06-01T15:41:16Z,V008,ACC0010,192.0.2.191,DEV0019,SUCCESS,YES,119,YardVendor,CRANE-ZONE,NO,NO,NORMAL,
VPN-00182,2026-06-27T19:27:18Z,V011,ACC0051,192.0.2.192,DEV0001,SUCCESS,YES,13,CraneVendor,GATE-B,NO,NO,NORMAL,
VPN-00183,2026-06-17T10:30:40Z,V001,ACC0021,192.0.2.193,DEV0041,SUCCESS,YES,125,CraneVendor,GATE-A,NO,NO,NORMAL,
VPN-00184,2026-06-16T18:21:09Z,V018,ACC0020,192.0.2.194,DEV0039,SUCCESS,YES,125,YardVendor,OT-ZONE,NO,NO,NORMAL,
VPN-00185,2026-06-17T06:56:55Z,V009,ACC0017,192.0.2.195,DEV0033,SUCCESS,YES,17,MaintenanceVendor,GATE-A,NO,NO,NORMAL,
VPN-00186,2026-06-25T11:20:31Z,V013,ACC0045,192.0.2.196,DEV0089,SUCCESS,YES,114,YardVendor,YARD-C,NO,NO,NORMAL,
VPN-00187,2026-06-26T13:15:28Z,V011,ACC0031,192.0.2.197,DEV0061,SUCCESS,YES,51,CraneVendor,YARD-B,NO,NO,NORMAL,
VPN-00188,2026-06-07T02:07:20Z,V019,ACC0027,192.0.2.198,DEV0053,SUCCESS,YES,34,MaintenanceVendor,CONTROL-ROOM,YES,NO,NORMAL,
VPN-00189,2026-06-30T18:35:37Z,V015,ACC0019,192.0.2.199,DEV0037,SUCCESS,YES,155,AutomationVendor,GATE-B,NO,NO,NORMAL,
VPN-00190,2026-06-06T19:04:47Z,V011,ACC0011,192.0.2.200,DEV0021,FAILURE,YES,9,CraneVendor,OT-ZONE,NO,NO,NORMAL,
VPN-00191,2026-06-04T20:11:13Z,V011,ACC0011,192.0.2.201,DEV0021,SUCCESS,YES,112,CraneVendor,OT-ZONE,YES,NO,NORMAL,
VPN-00192,2026-06-07T16:09:03Z,V013,ACC0005,192.0.2.202,DEV0009,SUCCESS,YES,105,YardVendor,GATE-B,NO,NO,NORMAL,
VPN-00193,2026-06-17T11:16:01Z,V013,ACC0005,192.0.2.203,DEV0009,SUCCESS,YES,142,YardVendor,CONTROL-ROOM,NO,NO,NORMAL,
VPN-00194,2026-06-16T02:19:48Z,V004,ACC0022,192.0.2.204,DEV0043,SUCCESS,YES,92,MaintenanceVendor,GATE-A,YES,NO,NORMAL,
VPN-00195,2026-06-26T11:38:03Z,V006,ACC0056,192.0.2.205,DEV0011,SUCCESS,YES,117,CraneVendor,OT-ZONE,NO,NO,NORMAL,
VPN-00196,2026-06-10T21:20:33Z,V009,ACC0057,192.0.2.206,DEV0013,SUCCESS,YES,64,MaintenanceVendor,OT-ZONE,YES,NO,NORMAL,
VPN-00197,2026-06-23T00:07:27Z,V015,ACC0019,192.0.2.207,DEV0037,SUCCESS,YES,67,AutomationVendor,CRANE-ZONE,YES,NO,NORMAL,
VPN-00198,2026-06-21T23:16:49Z,V008,ACC0030,192.0.2.208,DEV0059,SUCCESS,YES,10,YardVendor,CRANE-ZONE,YES,NO,NORMAL,
VPN-00199,2026-06-04T03:09:35Z,V017,ACC0013,198.51.100.217,DEV0025,SUCCESS,NO,409,NetworkVendor,YARD-C,YES,NO,SUSPICIOUS,
VPN-00200,2026-06-15T16:15:47Z,V011,ACC0031,198.51.100.109,DEV0061,SUCCESS,NO,302,CraneVendor,YARD-B,NO,NO,SUSPICIOUS,
VPN-00201,2026-06-20T14:03:52Z,V018,ACC0040,192.0.2.211,DEV0079,SUCCESS,YES,101,YardVendor,CRANE-ZONE,NO,NO,NORMAL,
VPN-00202,2026-06-08T20:32:50Z,V012,ACC0058,192.0.2.212,DEV0015,SUCCESS,YES,31,NetworkVendor,OT-ZONE,YES,NO,NORMAL,
VPN-00203,2026-06-04T21:55:08Z,V015,ACC0039,192.0.2.213,DEV0077,SUCCESS,YES,41,AutomationVendor,GATE-B,YES,NO,NORMAL,
VPN-00204,2026-06-28T01:17:39Z,V005,ACC0029,192.0.2.214,DEV0057,SUCCESS,YES,178,AutomationVendor,CONTROL-ROOM,YES,NO,NORMAL,
VPN-00205,2026-06-17T18:08:49Z,V009,ACC0037,192.0.2.215,DEV0073,SUCCESS,YES,6,MaintenanceVendor,YARD-A,NO,NO,NORMAL,
VPN-00206,2026-06-29T08:19:49Z,V008,ACC0050,192.0.2.216,DEV0099,SUCCESS,YES,99,YardVendor,YARD-B,NO,NO,NORMAL,
VPN-00207,2026-06-23T08:13:23Z,V009,ACC0017,192.0.2.217,DEV0033,SUCCESS,YES,77,MaintenanceVendor,OT-ZONE,NO,NO,NORMAL,
VPN-00208,2026-06-10T20:15:38Z,V003,ACC0015,192.0.2.218,DEV0029,SUCCESS,YES,24,YardVendor,GATE-B,YES,NO,NORMAL,
VPN-00209,2026-06-05T09:13:09Z,V016,ACC0006,192.0.2.219,DEV0011,SUCCESS,YES,56,CraneVendor,YARD-A,NO,NO,NORMAL,
VPN-00210,2026-06-24T15:00:58Z,V011,ACC0031,192.0.2.220,DEV0061,SUCCESS,YES,115,CraneVendor,GATE-B,NO,NO,NORMAL,
VPN-00211,2026-06-19T01:05:14Z,V016,ACC0026,192.0.2.221,DEV0051,SUCCESS,YES,177,CraneVendor,GATE-A,YES,NO,NORMAL,
VPN-00212,2026-06-08T14:13:50Z,V015,ACC0019,192.0.2.222,DEV0037,SUCCESS,YES,75,AutomationVendor,YARD-C,NO,NO,NORMAL,
VPN-00213,2026-06-30T05:30:59Z,V017,ACC0033,192.0.2.223,DEV0065,SUCCESS,YES,111,NetworkVendor,OT-ZONE,YES,NO,NORMAL,
VPN-00214,2026-06-13T19:50:14Z,V020,ACC0054,192.0.2.224,DEV0007,SUCCESS,YES,5,AutomationVendor,YARD-A,NO,NO,NORMAL,
VPN-00215,2026-06-12T15:48:38Z,V017,ACC0013,192.0.2.225,DEV0025,SUCCESS,YES,102,NetworkVendor,OT-ZONE,NO,NO,NORMAL,
VPN-00216,2026-06-06T01:13:23Z,V018,ACC0060,192.0.2.226,DEV0019,SUCCESS,YES,42,YardVendor,CONTROL-ROOM,YES,NO,NORMAL,
VPN-00217,2026-06-19T15:44:05Z,V008,ACC0010,192.0.2.227,DEV0019,SUCCESS,YES,75,YardVendor,GATE-B,NO,NO,NORMAL,
VPN-00218,2026-06-28T05:36:43Z,V020,ACC0054,192.0.2.228,DEV0007,SUCCESS,YES,44,AutomationVendor,YARD-A,YES,NO,NORMAL,
VPN-00219,2026-06-24T03:50:12Z,V001,ACC0001,192.0.2.229,DEV0001,FAILURE,YES,38,CraneVendor,YARD-B,YES,NO,NORMAL,
VPN-00220,2026-06-07T14:53:57Z,V008,ACC0010,192.0.2.10,DEV0019,SUCCESS,YES,43,YardVendor,OT-ZONE,NO,NO,NORMAL,
VPN-00221,2026-06-16T18:47:44Z,V017,ACC0053,192.0.2.11,DEV0005,SUCCESS,YES,90,NetworkVendor,CONTROL-ROOM,NO,NO,NORMAL,
VPN-00222,2026-06-08T13:34:46Z,V009,ACC0057,192.0.2.12,DEV0013,SUCCESS,YES,35,MaintenanceVendor,CONTROL-ROOM,NO,NO,NORMAL,
VPN-00223,2026-06-11T02:07:50Z,V015,ACC0059,192.0.2.13,DEV0017,SUCCESS,YES,104,AutomationVendor,CONTROL-ROOM,YES,NO,NORMAL,
VPN-00224,2026-06-20T20:20:59Z,V020,ACC0014,192.0.2.14,DEV0027,SUCCESS,FAILED,124,AutomationVendor,CRANE-ZONE,YES,NO,NORMAL,
VPN-00225,2026-06-21T09:13:46Z,V009,ACC0037,192.0.2.15,DEV0073,SUCCESS,YES,10,MaintenanceVendor,GATE-B,NO,NO,NORMAL,
VPN-00226,2026-06-23T20:15:08Z,V018,ACC0020,192.0.2.16,DEV0039,SUCCESS,YES,7,YardVendor,CONTROL-ROOM,YES,NO,NORMAL,
VPN-00227,2026-06-27T14:18:39Z,V015,ACC0039,192.0.2.17,DEV0077,SUCCESS,YES,91,AutomationVendor,GATE-A,NO,NO,NORMAL,
VPN-00228,2026-06-01T07:36:12Z,V002,ACC0008,192.0.2.18,DEV0015,SUCCESS,YES,122,NetworkVendor,CONTROL-ROOM,NO,NO,NORMAL,
VPN-00229,2026-06-14T08:42:27Z,V019,ACC0047,192.0.2.19,DEV0093,SUCCESS,YES,128,MaintenanceVendor,GATE-A,NO,NO,NORMAL,
VPN-00230,2026-06-30T22:53:28Z,V017,ACC0033,192.0.2.20,DEV0065,SUCCESS,FAILED,156,NetworkVendor,OT-ZONE,YES,NO,NORMAL,
VPN-00231,2026-06-08T04:17:47Z,V001,ACC0021,192.0.2.21,DEV0041,SUCCESS,YES,149,CraneVendor,OT-ZONE,YES,NO,NORMAL,
VPN-00232,2026-06-13T07:54:53Z,V006,ACC0056,192.0.2.22,DEV0011,SUCCESS,YES,50,CraneVendor,GATE-B,NO,NO,NORMAL,
VPN-00233,2026-06-29T18:11:13Z,V016,ACC0006,192.0.2.23,DEV0011,SUCCESS,YES,70,CraneVendor,CONTROL-ROOM,NO,NO,NORMAL,
VPN-00234,2026-06-04T18:51:36Z,V006,ACC0056,192.0.2.24,DEV0011,SUCCESS,FAILED,72,CraneVendor,GATE-B,NO,NO,NORMAL,
VPN-00235,2026-06-27T19:57:44Z,V005,ACC0009,192.0.2.25,DEV0017,SUCCESS,YES,116,AutomationVendor,GATE-A,NO,NO,NORMAL,
VPN-00236,2026-06-02T20:49:31Z,V011,ACC0051,192.0.2.26,DEV0001,SUCCESS,YES,175,CraneVendor,GATE-A,YES,NO,NORMAL,
VPN-00237,2026-06-01T18:46:22Z,V018,ACC0060,192.0.2.27,DEV0019,SUCCESS,YES,152,YardVendor,GATE-B,NO,NO,NORMAL,
VPN-00238,2026-06-17T09:23:24Z,V020,ACC0034,192.0.2.28,DEV0067,SUCCESS,YES,67,AutomationVendor,OT-ZONE,NO,NO,NORMAL,
VPN-00239,2026-06-21T02:25:37Z,V001,ACC0021,192.0.2.29,DEV0041,SUCCESS,YES,143,CraneVendor,GATE-A,YES,NO,NORMAL,
VPN-00240,2026-06-27T17:47:49Z,V020,ACC0054,192.0.2.30,DEV0007,SUCCESS,YES,73,AutomationVendor,YARD-B,NO,NO,NORMAL,
VPN-00241,2026-06-10T10:22:01Z,V002,ACC0048,192.0.2.31,DEV0095,SUCCESS,YES,19,NetworkVendor,OT-ZONE,NO,NO,NORMAL,
VPN-00242,2026-06-17T00:54:18Z,V010,ACC0004,192.0.2.32,DEV0007,SUCCESS,YES,100,AutomationVendor,GATE-A,YES,NO,NORMAL,
VPN-00243,2026-06-07T13:36:22Z,V012,ACC0038,192.0.2.33,DEV0075,SUCCESS,YES,54,NetworkVendor,OT-ZONE,NO,NO,NORMAL,
VPN-00244,2026-06-01T05:17:58Z,V001,ACC0041,192.0.2.34,DEV0081,SUCCESS,YES,20,CraneVendor,YARD-B,YES,NO,NORMAL,
VPN-00245,2026-06-18T12:05:08Z,V018,ACC0020,192.0.2.35,DEV0039,SUCCESS,YES,158,YardVendor,CONTROL-ROOM,NO,NO,NORMAL,
VPN-00246,2026-06-16T12:51:32Z,V010,ACC0024,192.0.2.36,DEV0047,SUCCESS,YES,60,AutomationVendor,CRANE-ZONE,NO,NO,NORMAL,
VPN-00247,2026-06-03T10:06:53Z,V019,ACC0047,192.0.2.37,DEV0093,SUCCESS,YES,33,MaintenanceVendor,CRANE-ZONE,NO,NO,NORMAL,
VPN-00248,2026-06-14T14:15:16Z,V002,ACC0008,192.0.2.38,DEV0015,SUCCESS,YES,107,NetworkVendor,YARD-A,NO,NO,NORMAL,
VPN-00249,2026-06-25T14:39:29Z,V002,ACC0048,192.0.2.39,DEV0095,SUCCESS,YES,15,NetworkVendor,GATE-A,NO,NO,NORMAL,
VPN-00250,2026-06-02T21:31:56Z,V002,ACC0008,192.0.2.40,DEV0015,SUCCESS,YES,171,NetworkVendor,GATE-A,YES,NO,NORMAL,
VPN-00251,2026-06-23T22:02:48Z,V016,ACC0006,192.0.2.41,DEV0011,SUCCESS,YES,40,CraneVendor,OT-ZONE,YES,NO,NORMAL,
VPN-00252,2026-06-16T20:21:42Z,V006,ACC0056,192.0.2.42,DEV0011,SUCCESS,YES,12,CraneVendor,CONTROL-ROOM,YES,NO,NORMAL,
VPN-00253,2026-06-14T17:13:38Z,V015,ACC0019,192.0.2.43,DEV0037,SUCCESS,YES,26,AutomationVendor,YARD-C,NO,NO,NORMAL,
VPN-00254,2026-06-18T23:09:00Z,V019,ACC0058,198.51.100.46,DEV0087,SUCCESS,NO,367,NetworkVendor,GATE-A,YES,YES,SUSPICIOUS,INC-T21-003
VPN-00255,2026-06-21T20:02:20Z,V014,ACC0052,192.0.2.45,DEV0003,SUCCESS,YES,110,MaintenanceVendor,GATE-B,YES,NO,NORMAL,
VPN-00256,2026-06-12T15:52:33Z,V016,ACC0026,192.0.2.46,DEV0051,SUCCESS,YES,91,CraneVendor,CONTROL-ROOM,NO,NO,NORMAL,
VPN-00257,2026-06-10T13:58:39Z,V004,ACC0002,192.0.2.47,DEV0003,SUCCESS,YES,152,MaintenanceVendor,CRANE-ZONE,NO,NO,NORMAL,
VPN-00258,2026-06-24T22:10:30Z,V005,ACC0009,192.0.2.48,DEV0017,SUCCESS,YES,109,AutomationVendor,GATE-B,YES,NO,NORMAL,
VPN-00259,2026-06-07T14:24:17Z,V002,ACC0028,192.0.2.49,DEV0055,SUCCESS,YES,28,NetworkVendor,YARD-A,NO,NO,NORMAL,
VPN-00260,2026-06-24T18:31:22Z,V016,ACC0026,192.0.2.50,DEV0051,SUCCESS,YES,96,CraneVendor,CONTROL-ROOM,NO,NO,NORMAL,
VPN-00261,2026-06-15T22:33:48Z,V014,ACC0052,192.0.2.51,DEV0003,SUCCESS,YES,153,MaintenanceVendor,YARD-B,YES,NO,NORMAL,
VPN-00262,2026-06-11T08:18:04Z,V020,ACC0014,192.0.2.52,DEV0027,SUCCESS,YES,81,AutomationVendor,GATE-B,NO,NO,NORMAL,
VPN-00263,2026-06-20T07:49:19Z,V001,ACC0021,192.0.2.53,DEV0041,SUCCESS,YES,139,CraneVendor,CRANE-ZONE,NO,NO,NORMAL,
VPN-00264,2026-06-01T15:20:32Z,V017,ACC0033,192.0.2.54,DEV0065,SUCCESS,YES,63,NetworkVendor,YARD-B,NO,NO,NORMAL,
VPN-00265,2026-06-30T02:32:00Z,V007,ACC0003,192.0.2.55,DEV0005,SUCCESS,YES,148,NetworkVendor,CRANE-ZONE,YES,NO,NORMAL,
VPN-00266,2026-06-17T19:20:07Z,V012,ACC0038,192.0.2.56,DEV0075,SUCCESS,YES,155,NetworkVendor,OT-ZONE,NO,NO,NORMAL,
VPN-00267,2026-06-13T20:44:15Z,V004,ACC0042,192.0.2.57,DEV0083,SUCCESS,YES,138,MaintenanceVendor,YARD-A,YES,NO,NORMAL,
VPN-00268,2026-06-29T16:53:55Z,V013,ACC0005,192.0.2.58,DEV0009,SUCCESS,YES,128,YardVendor,CRANE-ZONE,NO,NO,NORMAL,
VPN-00269,2026-06-14T18:14:59Z,V012,ACC0038,192.0.2.59,DEV0075,SUCCESS,YES,34,NetworkVendor,YARD-C,NO,NO,NORMAL,
VPN-00270,2026-06-06T09:33:17Z,V016,ACC0026,192.0.2.60,DEV0051,SUCCESS,YES,107,CraneVendor,YARD-A,NO,NO,NORMAL,
VPN-00271,2026-06-12T19:05:28Z,V004,ACC0022,192.0.2.61,DEV0043,SUCCESS,YES,123,MaintenanceVendor,YARD-C,NO,NO,NORMAL,
VPN-00272,2026-06-07T20:28:14Z,V019,ACC0027,192.0.2.62,DEV0053,SUCCESS,YES,106,MaintenanceVendor,CONTROL-ROOM,YES,NO,NORMAL,
VPN-00273,2026-06-05T08:33:20Z,V008,ACC0030,192.0.2.63,DEV0059,SUCCESS,YES,103,YardVendor,OT-ZONE,NO,NO,NORMAL,
VPN-00274,2026-06-21T22:00:41Z,V001,ACC0021,192.0.2.64,DEV0041,SUCCESS,YES,40,CraneVendor,CRANE-ZONE,YES,NO,NORMAL,
VPN-00275,2026-06-15T05:25:03Z,V020,ACC0054,192.0.2.65,DEV0007,SUCCESS,YES,176,AutomationVendor,GATE-B,YES,NO,NORMAL,
VPN-00276,2026-06-01T03:29:32Z,V011,ACC0051,192.0.2.66,DEV0001,SUCCESS,YES,34,CraneVendor,YARD-A,YES,NO,NORMAL,
VPN-00277,2026-06-06T10:11:35Z,V012,ACC0058,192.0.2.67,DEV0015,SUCCESS,YES,96,NetworkVendor,CONTROL-ROOM,NO,NO,NORMAL,
VPN-00278,2026-06-03T07:19:01Z,V003,ACC0055,192.0.2.68,DEV0009,SUCCESS,YES,149,YardVendor,YARD-B,NO,NO,NORMAL,
VPN-00279,2026-06-24T03:49:44Z,V005,ACC0029,192.0.2.69,DEV0057,SUCCESS,YES,137,AutomationVendor,CONTROL-ROOM,YES,NO,NORMAL,
VPN-00280,2026-06-29T00:02:16Z,V001,ACC0041,192.0.2.70,DEV0081,SUCCESS,YES,58,CraneVendor,YARD-C,YES,NO,NORMAL,
VPN-00281,2026-06-05T06:31:02Z,V017,ACC0053,192.0.2.71,DEV0005,SUCCESS,YES,34,NetworkVendor,YARD-C,NO,NO,NORMAL,
VPN-00282,2026-06-30T12:15:33Z,V015,ACC0019,192.0.2.72,DEV0037,SUCCESS,YES,121,AutomationVendor,GATE-B,NO,NO,NORMAL,
VPN-00283,2026-06-22T00:21:14Z,V013,ACC0045,192.0.2.73,DEV0089,SUCCESS,YES,104,YardVendor,GATE-B,YES,NO,NORMAL,
VPN-00284,2026-06-12T23:42:05Z,V016,ACC0026,192.0.2.74,DEV0051,SUCCESS,YES,72,CraneVendor,YARD-B,YES,NO,NORMAL,
VPN-00285,2026-06-15T20:57:18Z,V012,ACC0018,192.0.2.75,DEV0035,SUCCESS,YES,100,NetworkVendor,YARD-C,YES,NO,NORMAL,
VPN-00286,2026-06-23T15:58:34Z,V009,ACC0057,198.51.100.30,DEV0013,SUCCESS,NO,382,MaintenanceVendor,OT-ZONE,NO,NO,SUSPICIOUS,
VPN-00287,2026-06-11T03:15:57Z,V001,ACC0001,192.0.2.77,DEV0001,SUCCESS,YES,31,CraneVendor,YARD-C,YES,NO,NORMAL,
VPN-00288,2026-06-26T21:50:38Z,V018,ACC0040,192.0.2.78,DEV0079,SUCCESS,YES,174,YardVendor,CRANE-ZONE,YES,NO,NORMAL,
VPN-00289,2026-06-09T13:44:35Z,V016,ACC0026,192.0.2.79,DEV0051,SUCCESS,YES,20,CraneVendor,YARD-A,NO,NO,NORMAL,
VPN-00290,2026-06-26T07:04:27Z,V015,ACC0059,192.0.2.80,DEV0017,SUCCESS,YES,106,AutomationVendor,OT-ZONE,NO,NO,NORMAL,
VPN-00291,2026-06-05T12:11:13Z,V002,ACC0048,192.0.2.81,DEV0095,SUCCESS,YES,82,NetworkVendor,YARD-A,NO,NO,NORMAL,
VPN-00292,2026-06-17T13:14:53Z,V020,ACC0054,192.0.2.82,DEV0007,SUCCESS,YES,38,AutomationVendor,CRANE-ZONE,NO,NO,NORMAL,
VPN-00293,2026-06-21T12:02:10Z,V018,ACC0060,192.0.2.83,DEV0019,SUCCESS,YES,81,YardVendor,CONTROL-ROOM,NO,NO,NORMAL,
VPN-00294,2026-06-01T21:51:14Z,V004,ACC0022,198.51.100.93,DEV0043,SUCCESS,NO,183,MaintenanceVendor,GATE-B,YES,NO,SUSPICIOUS,
VPN-00295,2026-06-05T01:30:00Z,V009,ACC0057,192.0.2.85,DEV0013,SUCCESS,YES,92,MaintenanceVendor,GATE-A,YES,NO,NORMAL,
VPN-00296,2026-06-25T16:01:23Z,V007,ACC0003,192.0.2.86,DEV0005,SUCCESS,YES,146,NetworkVendor,YARD-C,NO,NO,NORMAL,
VPN-00297,2026-06-05T20:31:51Z,V019,ACC0047,192.0.2.87,DEV0093,SUCCESS,YES,145,MaintenanceVendor,YARD-C,YES,NO,NORMAL,
VPN-00298,2026-06-16T12:41:42Z,V011,ACC0011,192.0.2.88,DEV0021,SUCCESS,YES,149,CraneVendor,GATE-A,NO,NO,NORMAL,
VPN-00299,2026-06-08T02:11:27Z,V013,ACC0025,192.0.2.89,DEV0049,SUCCESS,YES,14,YardVendor,YARD-A,YES,NO,NORMAL,
VPN-00300,2026-06-24T01:02:27Z,V020,ACC0014,192.0.2.90,DEV0027,SUCCESS,YES,44,AutomationVendor,GATE-A,YES,NO,NORMAL,
VPN-00301,2026-06-06T22:58:54Z,V003,ACC0015,192.0.2.91,DEV0029,SUCCESS,YES,86,YardVendor,CONTROL-ROOM,YES,NO,NORMAL,
VPN-00302,2026-06-29T13:06:39Z,V001,ACC0021,192.0.2.92,DEV0041,SUCCESS,YES,19,CraneVendor,GATE-A,NO,NO,NORMAL,
VPN-00303,2026-06-27T23:36:30Z,V020,ACC0014,192.0.2.93,DEV0027,SUCCESS,YES,120,AutomationVendor,YARD-C,YES,NO,NORMAL,
VPN-00304,2026-06-23T19:32:00Z,V001,ACC0041,192.0.2.94,DEV0081,SUCCESS,YES,34,CraneVendor,CONTROL-ROOM,NO,NO,NORMAL,
VPN-00305,2026-06-22T17:34:29Z,V009,ACC0037,192.0.2.95,DEV0073,SUCCESS,YES,133,MaintenanceVendor,GATE-B,NO,NO,NORMAL,
VPN-00306,2026-06-01T02:11:34Z,V009,ACC0017,192.0.2.96,DEV0033,SUCCESS,YES,149,MaintenanceVendor,GATE-A,YES,NO,NORMAL,
VPN-00307,2026-06-27T10:05:13Z,V005,ACC0049,192.0.2.97,DEV0097,SUCCESS,YES,141,AutomationVendor,GATE-B,NO,NO,NORMAL,
VPN-00308,2026-06-13T17:58:40Z,V007,ACC0043,192.0.2.98,DEV0085,SUCCESS,YES,147,NetworkVendor,OT-ZONE,NO,NO,NORMAL,
VPN-00309,2026-06-29T02:16:54Z,V012,ACC0038,192.0.2.99,DEV0075,SUCCESS,YES,83,NetworkVendor,YARD-B,YES,NO,NORMAL,
VPN-00310,2026-06-20T09:16:35Z,V006,ACC0036,192.0.2.100,DEV0071,SUCCESS,YES,117,CraneVendor,YARD-C,NO,NO,NORMAL,
VPN-00311,2026-06-02T11:35:07Z,V012,ACC0058,192.0.2.101,DEV0015,SUCCESS,YES,55,NetworkVendor,GATE-B,NO,NO,NORMAL,
VPN-00312,2026-06-04T10:24:54Z,V019,ACC0047,192.0.2.102,DEV0093,SUCCESS,YES,125,MaintenanceVendor,GATE-B,NO,NO,NORMAL,
VPN-00313,2026-06-27T02:02:12Z,V008,ACC0030,192.0.2.103,DEV0059,SUCCESS,YES,68,YardVendor,GATE-A,YES,NO,NORMAL,
VPN-00314,2026-06-14T05:36:23Z,V014,ACC0012,192.0.2.104,DEV0023,SUCCESS,YES,158,MaintenanceVendor,CONTROL-ROOM,YES,NO,NORMAL,
VPN-00315,2026-06-25T13:11:05Z,V009,ACC0017,192.0.2.105,DEV0033,SUCCESS,YES,26,MaintenanceVendor,CRANE-ZONE,NO,NO,NORMAL,
VPN-00316,2026-06-17T23:22:26Z,V003,ACC0015,192.0.2.106,DEV0029,SUCCESS,YES,114,YardVendor,YARD-C,YES,NO,NORMAL,
VPN-00317,2026-06-08T06:59:47Z,V019,ACC0047,192.0.2.107,DEV0093,SUCCESS,YES,36,MaintenanceVendor,CONTROL-ROOM,NO,NO,NORMAL,
VPN-00318,2026-06-22T08:56:16Z,V011,ACC0031,192.0.2.108,DEV0061,SUCCESS,YES,89,CraneVendor,YARD-A,NO,NO,NORMAL,
VPN-00319,2026-06-25T09:37:38Z,V011,ACC0031,192.0.2.109,DEV0061,SUCCESS,YES,177,CraneVendor,YARD-C,NO,NO,NORMAL,
VPN-00320,2026-06-04T17:37:52Z,V007,ACC0003,192.0.2.110,DEV0005,SUCCESS,YES,48,NetworkVendor,GATE-B,NO,NO,NORMAL,
VPN-00321,2026-06-26T09:46:16Z,V012,ACC0058,192.0.2.111,DEV0015,SUCCESS,YES,73,NetworkVendor,GATE-B,NO,NO,NORMAL,
VPN-00322,2026-06-01T12:19:27Z,V016,ACC0046,192.0.2.112,DEV0091,SUCCESS,YES,135,CraneVendor,CRANE-ZONE,NO,NO,NORMAL,
