event_id,timestamp,badge_id,person_type,gate_id,zone,access_result,direction,event_label,incident_id
PHY-00864,2026-06-15T16:06:59Z,BADGE-0006,Security,GATE-02,CONTROL-ROOM,GRANTED,OUT,NORMAL,
PHY-00865,2026-06-06T07:38:19Z,BADGE-0070,Security,GATE-03,YARD-C,GRANTED,OUT,NORMAL,
PHY-00866,2026-06-23T09:08:57Z,BADGE-0063,Security,GATE-03,CONTROL-ROOM,GRANTED,IN,NORMAL,
PHY-00867,2026-06-09T22:02:29Z,BADGE-0036,Engineer,GATE-02,YARD-C,GRANTED,OUT,SUSPICIOUS,
PHY-00868,2026-06-17T06:12:34Z,BADGE-0120,Engineer,GATE-02,GATE-B,GRANTED,IN,NORMAL,
PHY-00869,2026-06-06T10:53:38Z,BADGE-0113,Operator,GATE-03,YARD-C,GRANTED,OUT,NORMAL,
PHY-00870,2026-06-05T16:22:01Z,BADGE-0071,Security,GATE-02,OT-ZONE,GRANTED,OUT,NORMAL,
PHY-00871,2026-06-30T14:19:24Z,BADGE-0079,Engineer,GATE-02,OT-ZONE,GRANTED,IN,NORMAL,
PHY-00872,2026-06-13T02:18:37Z,BADGE-0056,Vendor,GATE-01,YARD-C,GRANTED,IN,NORMAL,
PHY-00873,2026-06-02T01:24:26Z,BADGE-0139,Operator,GATE-01,OT-ZONE,GRANTED,OUT,NORMAL,
PHY-00874,2026-06-26T14:13:51Z,BADGE-0139,Operator,GATE-02,CONTROL-ROOM,GRANTED,IN,NORMAL,
PHY-00875,2026-06-18T19:30:15Z,BADGE-0048,Engineer,GATE-03,CRANE-ZONE,GRANTED,OUT,NORMAL,
PHY-00876,2026-06-01T02:29:11Z,BADGE-0002,Engineer,GATE-01,CRANE-ZONE,GRANTED,OUT,NORMAL,
PHY-00877,2026-06-16T14:06:42Z,BADGE-0078,Vendor,GATE-02,GATE-B,GRANTED,IN,SUSPICIOUS,
PHY-00878,2026-06-02T07:03:16Z,BADGE-0007,Operator,GATE-04,GATE-B,GRANTED,IN,NORMAL,
PHY-00879,2026-06-29T19:37:43Z,BADGE-0132,Operator,GATE-03,YARD-C,GRANTED,OUT,NORMAL,
PHY-00880,2026-06-30T18:05:22Z,BADGE-0120,Security,GATE-03,CRANE-ZONE,GRANTED,OUT,NORMAL,
PHY-00881,2026-06-21T13:12:20Z,BADGE-0081,Engineer,GATE-01,OT-ZONE,GRANTED,OUT,NORMAL,
PHY-00882,2026-06-23T13:04:45Z,BADGE-0018,Engineer,GATE-03,YARD-B,GRANTED,IN,SUSPICIOUS,
PHY-00883,2026-06-29T13:53:33Z,BADGE-0149,Operator,GATE-02,GATE-B,GRANTED,IN,NORMAL,
PHY-00884,2026-06-13T04:24:20Z,BADGE-0107,Vendor,GATE-02,GATE-B,GRANTED,IN,NORMAL,
PHY-00885,2026-06-04T02:27:25Z,BADGE-0146,Security,GATE-04,OT-ZONE,GRANTED,IN,NORMAL,
PHY-00886,2026-06-15T12:00:54Z,BADGE-0141,Operator,GATE-01,CONTROL-ROOM,GRANTED,IN,NORMAL,
PHY-00887,2026-06-26T15:06:34Z,BADGE-0063,Vendor,GATE-01,YARD-B,GRANTED,IN,NORMAL,
PHY-00888,2026-06-01T05:55:24Z,BADGE-0016,Vendor,GATE-03,YARD-A,GRANTED,IN,NORMAL,
PHY-00889,2026-06-24T04:26:49Z,BADGE-0144,Operator,GATE-01,CRANE-ZONE,GRANTED,IN,NORMAL,
PHY-00890,2026-06-17T05:39:00Z,BADGE-0063,Security,GATE-02,GATE-A,GRANTED,OUT,NORMAL,
PHY-00891,2026-06-13T16:17:58Z,BADGE-0139,Security,GATE-04,CONTROL-ROOM,GRANTED,IN,NORMAL,
PHY-00892,2026-06-29T03:58:36Z,BADGE-0082,Operator,GATE-04,CRANE-ZONE,GRANTED,OUT,NORMAL,
PHY-00893,2026-06-23T01:54:54Z,BADGE-0135,Vendor,GATE-04,OT-ZONE,GRANTED,OUT,NORMAL,
PHY-00894,2026-06-05T18:26:31Z,BADGE-0094,Operator,GATE-02,CONTROL-ROOM,GRANTED,IN,NORMAL,
PHY-00895,2026-06-03T19:13:45Z,BADGE-0091,Vendor,GATE-03,CONTROL-ROOM,GRANTED,OUT,NORMAL,
PHY-00896,2026-06-02T03:35:23Z,BADGE-0096,Security,GATE-04,CRANE-ZONE,GRANTED,OUT,NORMAL,
PHY-00897,2026-06-15T06:35:06Z,BADGE-0133,Security,GATE-04,YARD-B,GRANTED,OUT,NORMAL,
PHY-00898,2026-06-04T21:33:14Z,BADGE-0034,Security,GATE-03,OT-ZONE,GRANTED,OUT,NORMAL,
PHY-00899,2026-06-27T14:17:16Z,BADGE-0074,Operator,GATE-03,GATE-B,GRANTED,IN,NORMAL,
PHY-00900,2026-06-26T21:52:19Z,BADGE-0098,Security,GATE-03,YARD-A,GRANTED,OUT,NORMAL,
PHY-00901,2026-06-16T14:39:32Z,BADGE-0094,Vendor,GATE-03,YARD-B,GRANTED,IN,NORMAL,
PHY-00902,2026-06-23T16:08:42Z,BADGE-0101,Engineer,GATE-02,GATE-A,GRANTED,IN,NORMAL,
PHY-00903,2026-06-14T15:23:53Z,BADGE-0043,Engineer,GATE-03,YARD-B,GRANTED,IN,NORMAL,
PHY-00904,2026-06-05T19:33:09Z,BADGE-0146,Engineer,GATE-02,OT-ZONE,GRANTED,OUT,NORMAL,
PHY-00905,2026-06-20T15:58:48Z,BADGE-0021,Security,GATE-01,CONTROL-ROOM,GRANTED,OUT,NORMAL,
PHY-00906,2026-06-20T12:13:16Z,BADGE-0079,Operator,GATE-02,OT-ZONE,GRANTED,OUT,NORMAL,
PHY-00907,2026-06-23T13:40:15Z,BADGE-0139,Engineer,GATE-04,CRANE-ZONE,GRANTED,IN,NORMAL,
PHY-00908,2026-06-03T11:06:28Z,BADGE-0011,Vendor,GATE-01,GATE-A,GRANTED,IN,NORMAL,
PHY-00909,2026-06-15T04:40:57Z,BADGE-0009,Operator,GATE-03,GATE-B,GRANTED,IN,NORMAL,
PHY-00910,2026-06-03T17:36:06Z,BADGE-0032,Engineer,GATE-04,GATE-A,GRANTED,IN,NORMAL,
PHY-00911,2026-06-19T12:10:26Z,BADGE-0061,Security,GATE-01,YARD-C,GRANTED,OUT,NORMAL,
PHY-00912,2026-06-26T07:07:12Z,BADGE-0042,Operator,GATE-04,OT-ZONE,GRANTED,OUT,NORMAL,
PHY-00913,2026-06-06T05:28:14Z,BADGE-0002,Vendor,GATE-04,YARD-B,GRANTED,IN,NORMAL,
PHY-00914,2026-06-29T00:23:32Z,BADGE-0001,Vendor,GATE-01,CONTROL-ROOM,GRANTED,OUT,NORMAL,
PHY-00915,2026-06-11T21:56:20Z,BADGE-0057,Engineer,GATE-04,CRANE-ZONE,GRANTED,OUT,NORMAL,
PHY-00916,2026-06-13T11:09:49Z,BADGE-0100,Operator,GATE-04,CRANE-ZONE,GRANTED,IN,NORMAL,
PHY-00917,2026-06-05T11:52:29Z,BADGE-0112,Operator,GATE-01,YARD-C,GRANTED,OUT,NORMAL,
PHY-00918,2026-06-30T11:03:59Z,BADGE-0128,Operator,GATE-01,OT-ZONE,GRANTED,IN,NORMAL,
PHY-00919,2026-06-27T01:18:51Z,BADGE-0090,Engineer,GATE-03,CRANE-ZONE,GRANTED,IN,NORMAL,
PHY-00920,2026-06-13T02:33:51Z,BADGE-0107,Engineer,GATE-02,CONTROL-ROOM,GRANTED,OUT,NORMAL,
PHY-00921,2026-06-05T07:09:40Z,BADGE-0126,Vendor,GATE-04,YARD-C,GRANTED,OUT,NORMAL,
PHY-00922,2026-06-28T23:10:35Z,BADGE-0043,Security,GATE-04,YARD-A,GRANTED,OUT,NORMAL,
PHY-00923,2026-06-01T20:17:15Z,BADGE-0064,Security,GATE-01,YARD-C,GRANTED,IN,NORMAL,
PHY-00924,2026-06-27T08:39:18Z,BADGE-0115,Security,GATE-02,GATE-A,GRANTED,IN,NORMAL,
PHY-00925,2026-06-08T11:09:07Z,BADGE-0068,Security,GATE-02,YARD-B,GRANTED,OUT,NORMAL,
PHY-00926,2026-06-20T03:14:45Z,BADGE-0119,Operator,GATE-04,GATE-B,GRANTED,IN,NORMAL,
PHY-00927,2026-06-21T03:01:21Z,BADGE-0018,Engineer,GATE-02,GATE-B,GRANTED,IN,SUSPICIOUS,
PHY-00928,2026-06-22T03:42:35Z,BADGE-0146,Engineer,GATE-02,GATE-A,GRANTED,IN,NORMAL,
PHY-00929,2026-06-22T13:24:04Z,BADGE-0126,Vendor,GATE-04,YARD-A,GRANTED,IN,NORMAL,
PHY-00930,2026-06-16T14:34:42Z,BADGE-0144,Engineer,GATE-01,YARD-B,GRANTED,OUT,NORMAL,
PHY-00931,2026-06-16T03:41:30Z,BADGE-0103,Operator,GATE-03,YARD-B,GRANTED,IN,NORMAL,
PHY-00932,2026-06-02T02:16:10Z,BADGE-0127,Engineer,GATE-04,GATE-A,GRANTED,OUT,NORMAL,
PHY-00933,2026-06-20T02:43:36Z,BADGE-0071,Security,GATE-03,GATE-A,GRANTED,IN,NORMAL,
PHY-00934,2026-06-07T02:27:40Z,BADGE-0110,Engineer,GATE-03,GATE-B,GRANTED,OUT,NORMAL,
PHY-00935,2026-06-14T06:57:58Z,BADGE-0103,Security,GATE-02,CONTROL-ROOM,GRANTED,IN,NORMAL,
PHY-00936,2026-06-11T01:05:27Z,BADGE-0010,Operator,GATE-04,CRANE-ZONE,GRANTED,OUT,NORMAL,
PHY-00937,2026-06-11T06:37:12Z,BADGE-0137,Engineer,GATE-04,YARD-B,GRANTED,OUT,NORMAL,
PHY-00938,2026-06-07T21:24:39Z,BADGE-0136,Security,GATE-02,YARD-A,GRANTED,OUT,NORMAL,
PHY-00939,2026-06-04T18:48:29Z,BADGE-0147,Security,GATE-01,CONTROL-ROOM,GRANTED,IN,NORMAL,
PHY-00940,2026-06-01T04:55:09Z,BADGE-0025,Vendor,GATE-01,CRANE-ZONE,GRANTED,IN,NORMAL,
PHY-00941,2026-06-25T16:44:16Z,BADGE-0088,Engineer,GATE-02,OT-ZONE,GRANTED,OUT,NORMAL,
PHY-00942,2026-06-11T15:51:50Z,BADGE-0068,Vendor,GATE-03,CONTROL-ROOM,GRANTED,IN,NORMAL,
PHY-00943,2026-06-25T20:23:54Z,BADGE-0003,Operator,GATE-03,CRANE-ZONE,GRANTED,IN,NORMAL,
PHY-00944,2026-06-07T16:55:02Z,BADGE-0083,Security,GATE-03,GATE-A,GRANTED,OUT,SUSPICIOUS,
PHY-00945,2026-06-03T19:21:40Z,BADGE-0032,Operator,GATE-02,YARD-B,GRANTED,OUT,NORMAL,
PHY-00946,2026-06-02T21:25:54Z,BADGE-0106,Engineer,GATE-01,CRANE-ZONE,GRANTED,OUT,NORMAL,
PHY-00947,2026-06-30T17:03:15Z,BADGE-0028,Vendor,GATE-01,CONTROL-ROOM,GRANTED,OUT,NORMAL,
PHY-00948,2026-06-11T18:14:26Z,BADGE-0098,Engineer,GATE-03,CONTROL-ROOM,GRANTED,OUT,NORMAL,
PHY-00949,2026-06-29T14:30:13Z,BADGE-0066,Operator,GATE-04,YARD-A,GRANTED,IN,NORMAL,
PHY-00950,2026-06-10T09:17:45Z,BADGE-0085,Vendor,GATE-03,GATE-A,GRANTED,OUT,NORMAL,
PHY-00951,2026-06-25T11:52:42Z,BADGE-0130,Security,GATE-01,CRANE-ZONE,GRANTED,IN,NORMAL,
PHY-00952,2026-06-24T21:46:45Z,BADGE-0033,Security,GATE-01,YARD-C,GRANTED,OUT,NORMAL,
PHY-00953,2026-06-30T20:44:29Z,BADGE-0079,Engineer,GATE-04,OT-ZONE,GRANTED,IN,NORMAL,
PHY-00954,2026-06-26T20:34:44Z,BADGE-0121,Engineer,GATE-03,CRANE-ZONE,GRANTED,IN,NORMAL,
PHY-00955,2026-06-06T20:53:30Z,BADGE-0018,Operator,GATE-01,YARD-B,GRANTED,OUT,NORMAL,
PHY-00956,2026-06-25T06:57:54Z,BADGE-0110,Operator,GATE-02,YARD-A,GRANTED,IN,NORMAL,
PHY-00957,2026-06-14T08:16:16Z,BADGE-0057,Vendor,GATE-04,GATE-A,GRANTED,IN,NORMAL,
PHY-00958,2026-06-19T17:32:32Z,BADGE-0027,Security,GATE-03,GATE-B,GRANTED,OUT,NORMAL,
PHY-00959,2026-06-26T13:16:50Z,BADGE-0041,Vendor,GATE-01,CONTROL-ROOM,GRANTED,IN,NORMAL,
PHY-00960,2026-06-10T06:24:06Z,BADGE-0058,Operator,GATE-02,CONTROL-ROOM,GRANTED,IN,NORMAL,
PHY-00961,2026-06-11T21:50:22Z,BADGE-0118,Security,GATE-04,GATE-B,GRANTED,OUT,NORMAL,
PHY-00962,2026-06-01T20:05:21Z,BADGE-0095,Operator,GATE-03,YARD-B,DENIED,IN,SUSPICIOUS,
PHY-00963,2026-06-10T03:01:19Z,BADGE-0038,Security,GATE-04,CONTROL-ROOM,GRANTED,OUT,NORMAL,
PHY-00964,2026-06-26T17:32:33Z,BADGE-0078,Operator,GATE-04,GATE-A,GRANTED,OUT,NORMAL,
PHY-00965,2026-06-05T13:42:17Z,BADGE-0022,Engineer,GATE-02,GATE-B,GRANTED,OUT,NORMAL,
PHY-00966,2026-06-25T11:15:16Z,BADGE-0133,Engineer,GATE-04,OT-ZONE,GRANTED,OUT,NORMAL,
PHY-00967,2026-06-05T01:50:24Z,BADGE-0038,Security,GATE-04,GATE-B,GRANTED,IN,NORMAL,
PHY-00968,2026-06-29T22:22:39Z,BADGE-0091,Operator,GATE-02,CONTROL-ROOM,GRANTED,OUT,NORMAL,
PHY-00969,2026-06-09T03:58:40Z,BADGE-0053,Operator,GATE-03,OT-ZONE,GRANTED,OUT,NORMAL,
PHY-00970,2026-06-13T19:23:25Z,BADGE-0138,Engineer,GATE-01,CONTROL-ROOM,GRANTED,OUT,NORMAL,
PHY-00971,2026-06-19T04:03:17Z,BADGE-0115,Operator,GATE-02,CRANE-ZONE,GRANTED,IN,NORMAL,
PHY-00972,2026-06-21T13:44:25Z,BADGE-0070,Vendor,GATE-02,CONTROL-ROOM,GRANTED,IN,NORMAL,
PHY-00973,2026-06-04T19:17:36Z,BADGE-0016,Security,GATE-01,OT-ZONE,GRANTED,OUT,NORMAL,
PHY-00974,2026-06-08T13:27:46Z,BADGE-0145,Operator,GATE-04,GATE-A,GRANTED,OUT,NORMAL,
PHY-00975,2026-06-25T04:01:24Z,BADGE-0098,Vendor,GATE-04,GATE-A,GRANTED,OUT,NORMAL,
PHY-00976,2026-06-21T00:56:22Z,BADGE-0009,Security,GATE-02,CRANE-ZONE,GRANTED,IN,NORMAL,
PHY-00977,2026-06-24T18:52:48Z,BADGE-0105,Operator,GATE-04,GATE-B,GRANTED,IN,NORMAL,
PHY-00978,2026-06-13T11:32:58Z,BADGE-0001,Vendor,GATE-03,GATE-A,GRANTED,OUT,NORMAL,
PHY-00979,2026-06-12T20:07:49Z,BADGE-0136,Operator,GATE-01,YARD-C,GRANTED,OUT,NORMAL,
PHY-00980,2026-06-11T15:19:24Z,BADGE-0101,Security,GATE-02,YARD-C,GRANTED,IN,NORMAL,
PHY-00981,2026-06-05T09:14:27Z,BADGE-0065,Operator,GATE-02,GATE-A,GRANTED,IN,NORMAL,
PHY-00982,2026-06-30T22:15:27Z,BADGE-0004,Engineer,GATE-02,CONTROL-ROOM,DENIED,OUT,SUSPICIOUS,
PHY-00983,2026-06-11T04:36:32Z,BADGE-0008,Security,GATE-01,OT-ZONE,GRANTED,IN,NORMAL,
PHY-00984,2026-06-11T01:46:20Z,BADGE-0065,Security,GATE-04,YARD-A,GRANTED,OUT,NORMAL,
PHY-00985,2026-06-18T03:44:08Z,BADGE-0121,Engineer,GATE-04,CONTROL-ROOM,GRANTED,OUT,NORMAL,
PHY-00986,2026-06-27T14:05:21Z,BADGE-0148,Operator,GATE-01,GATE-B,GRANTED,IN,NORMAL,
PHY-00987,2026-06-15T11:06:05Z,BADGE-0047,Security,GATE-02,CRANE-ZONE,GRANTED,IN,NORMAL,
PHY-00988,2026-06-03T17:10:55Z,BADGE-0034,Engineer,GATE-03,CONTROL-ROOM,GRANTED,OUT,NORMAL,
PHY-00989,2026-06-23T05:45:59Z,BADGE-0043,Vendor,GATE-03,YARD-A,GRANTED,IN,NORMAL,
PHY-00990,2026-06-05T09:05:32Z,BADGE-0106,Vendor,GATE-03,YARD-A,GRANTED,IN,NORMAL,
PHY-00991,2026-06-08T14:26:25Z,BADGE-0055,Vendor,GATE-02,CRANE-ZONE,GRANTED,IN,SUSPICIOUS,
PHY-00992,2026-06-02T12:10:01Z,BADGE-0099,Vendor,GATE-03,YARD-A,GRANTED,IN,NORMAL,
PHY-00993,2026-06-10T12:11:49Z,BADGE-0120,Engineer,GATE-02,GATE-A,GRANTED,IN,NORMAL,
PHY-00994,2026-06-27T17:03:13Z,BADGE-0105,Engineer,GATE-03,OT-ZONE,GRANTED,IN,NORMAL,
PHY-00995,2026-06-03T17:44:11Z,BADGE-0044,Security,GATE-04,YARD-B,GRANTED,OUT,NORMAL,
PHY-00996,2026-06-08T03:01:57Z,BADGE-0089,Operator,GATE-02,CRANE-ZONE,GRANTED,IN,NORMAL,
PHY-00997,2026-06-08T11:40:09Z,BADGE-0104,Engineer,GATE-03,OT-ZONE,GRANTED,IN,NORMAL,
PHY-00998,2026-06-03T18:34:44Z,BADGE-0094,Security,GATE-02,GATE-A,GRANTED,OUT,NORMAL,
PHY-00999,2026-06-27T00:02:56Z,BADGE-0076,Vendor,GATE-02,GATE-B,GRANTED,OUT,SUSPICIOUS,
PHY-INC-001,2026-06-05T22:49:00Z,BADGE-0014,Vendor,GATE-03,OT-ZONE,GRANTED,IN,INCIDENT,INC-T21-001
PHY-INC-002,2026-06-12T01:24:00Z,BADGE-0014,Vendor,GATE-03,OT-ZONE,GRANTED,IN,INCIDENT,INC-T21-002
PHY-INC-003,2026-06-18T23:14:00Z,BADGE-0014,Vendor,GATE-03,OT-ZONE,GRANTED,IN,INCIDENT,INC-T21-003
PHY-INC-004,2026-06-24T19:39:00Z,BADGE-0014,Vendor,GATE-03,OT-ZONE,GRANTED,IN,INCIDENT,INC-T21-004
